metric_id,strategy_id,window_id,a4e_value,a4f_value,difference,tolerance,status,notes
candidate_average_exposure,M2_TOP7_CASH1_100|ROTATION_STATIC_SAME_AVERAGE_EXPOSURE,FULL_COMMON_HISTORY,0.8245552146341404,0.8245552146341404,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|ROTATION_STATIC_SAME_AVERAGE_EXPOSURE,FULL_COMMON_HISTORY,0.8253146535067508,0.8253146535067508,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|ROTATION_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,0.1321222587005424,0.1321222587005424,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|ROTATION_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,0.1198627606307169,0.11986276063071699,9.71445146547012e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|ROTATION_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,185273.02235897275,185273.02235897275,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|ROTATION_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,175515.19291885055,175515.19291885055,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|ROTATION_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,-0.189196099518215,-0.18919609951821503,-2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|ROTATION_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,-0.1864663948870947,-0.1864663948870947,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|ROTATION_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,0.179055676370606,0.17905567637060604,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|ROTATION_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,0.1621666830243965,0.16216668302439652,2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|ROTATION_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,0.8487138566998853,0.8487138566998853,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|ROTATION_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,0.8251261116713224,0.8251261116713224,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,FULL_COMMON_HISTORY,0.0952902624030966,0.09529026240309668,8.326672684688674e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,FULL_COMMON_HISTORY,0.0996175574834659,0.0996175574834659,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,FULL_COMMON_HISTORY,236846.30789879,236846.30789879,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,FULL_COMMON_HISTORY,245860.53602481316,245860.53602481313,-2.9103830456733704e-11,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,FULL_COMMON_HISTORY,-0.2715740690405678,-0.2715740690405678,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,FULL_COMMON_HISTORY,-0.213756165284463,-0.21375616528446306,-5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,FULL_COMMON_HISTORY,0.1618588687402821,0.16185886874028216,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,FULL_COMMON_HISTORY,0.1197969269136168,0.11979692691361689,8.326672684688674e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,FULL_COMMON_HISTORY,0.8245552146341404,0.8245552146341404,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,FULL_COMMON_HISTORY,0.8251342737345604,0.8251342737345604,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,0.1321222587005424,0.1321222587005424,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,0.1014222794922907,0.10142227949229077,6.938893903907228e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,185273.02235897275,185273.02235897275,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,161614.88340323913,161614.88340323913,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,-0.189196099518215,-0.18919609951821503,-2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,-0.1528946710772627,-0.15289467107726273,-2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,0.179055676370606,0.17905567637060604,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,0.110283127569105,0.11028312756910502,2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,0.8487138566998853,0.8487138566998853,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|GLOBAL_STATIC_SAME_AVERAGE_EXPOSURE,LATEST_FIVE_YEARS,0.8248520350773312,0.8248520350773312,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,0.0952902624030966,0.09529026240309668,8.326672684688674e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,0.1182033445040227,0.1182033445040227,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,236846.30789879,236846.30789879,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,288167.56202289875,288167.56202289875,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,-0.2715740690405678,-0.2715740690405678,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,-0.2077308621746125,-0.20773086217461256,-5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,0.1618588687402821,0.16185886874028216,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,0.161703003435346,0.16170300343534602,2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,0.8245552146341404,0.8245552146341404,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,0.8758288300821346,0.8758288300821346,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,0.1321222587005424,0.1321222587005424,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,0.1247859451820281,0.12478594518202812,2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,185273.02235897275,185273.02235897275,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,179383.1399281225,179383.1399281225,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,-0.189196099518215,-0.18919609951821503,-2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,-0.1972453120877718,-0.19724531208777185,-5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,0.179055676370606,0.17905567637060604,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,0.1722145331680294,0.17221453316802948,8.326672684688674e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,0.8487138566998853,0.8487138566998853,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|ROTATION_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,0.8756859452063159,0.8756859452063159,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,0.0952902624030966,0.09529026240309668,8.326672684688674e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,0.1160108322932553,0.11601083229325537,6.938893903907228e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,236846.30789879,236846.30789879,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,282859.2536793278,282859.2536793278,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,-0.2715740690405678,-0.2715740690405678,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,-0.2558185599683075,-0.2558185599683075,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,0.1618588687402821,0.16185886874028216,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,0.1457111118362502,0.1457111118362502,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,0.8245552146341404,0.8245552146341404,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,FULL_COMMON_HISTORY,1.0,1.0,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,0.1321222587005424,0.1321222587005424,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,0.1151645482129137,0.11516454821291378,6.938893903907228e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,185273.02235897275,185273.02235897275,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,171886.4033000154,171886.4033000154,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,-0.189196099518215,-0.18919609951821503,-2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,-0.184968546518044,-0.18496854651804406,-5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,0.179055676370606,0.17905567637060604,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,0.1340502851857939,0.1340502851857939,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,0.8487138566998853,0.8487138566998853,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|GLOBAL_MATCHED_VOLATILITY,LATEST_FIVE_YEARS,1.0,1.0,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,FULL_COMMON_HISTORY,0.0952902624030966,0.09529026240309668,8.326672684688674e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,FULL_COMMON_HISTORY,0.0446868510051106,0.044686851005110606,6.938893903907228e-18,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,FULL_COMMON_HISTORY,236846.30789879,236846.30789879,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,FULL_COMMON_HISTORY,151306.85331990602,151306.85331990602,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,FULL_COMMON_HISTORY,-0.2715740690405678,-0.2715740690405678,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,FULL_COMMON_HISTORY,-0.0674540834299016,-0.06745408342990167,-6.938893903907228e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,FULL_COMMON_HISTORY,0.1618588687402821,0.16185886874028216,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,FULL_COMMON_HISTORY,0.0360720297788121,0.03607202977881213,3.469446951953614e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,FULL_COMMON_HISTORY,0.8245552146341404,0.8245552146341404,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,FULL_COMMON_HISTORY,0.2508466208257454,0.2508466208257454,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,LATEST_FIVE_YEARS,0.1321222587005424,0.1321222587005424,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,LATEST_FIVE_YEARS,0.0556680444769535,0.055668044476953504,6.938893903907228e-18,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,LATEST_FIVE_YEARS,185273.02235897275,185273.02235897275,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,LATEST_FIVE_YEARS,130892.45567669072,130892.45567669072,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,LATEST_FIVE_YEARS,-0.189196099518215,-0.18919609951821503,-2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,LATEST_FIVE_YEARS,-0.042892069898607,-0.042892069898607055,-5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,LATEST_FIVE_YEARS,0.179055676370606,0.17905567637060604,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,LATEST_FIVE_YEARS,0.0332706777476515,0.03327067774765154,4.163336342344337e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,LATEST_FIVE_YEARS,0.8487138566998853,0.8487138566998853,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_25_75,LATEST_FIVE_YEARS,0.2504574533463064,0.2504574533463064,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,FULL_COMMON_HISTORY,0.0952902624030966,0.09529026240309668,8.326672684688674e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,FULL_COMMON_HISTORY,0.0688848959324628,0.06888489593246283,2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,FULL_COMMON_HISTORY,236846.30789879,236846.30789879,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,FULL_COMMON_HISTORY,187960.8390527814,187960.8390527814,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,FULL_COMMON_HISTORY,-0.2715740690405678,-0.2715740690405678,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,FULL_COMMON_HISTORY,-0.1327498682023922,-0.1327498682023922,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,FULL_COMMON_HISTORY,0.1618588687402821,0.16185886874028216,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,FULL_COMMON_HISTORY,0.0723113249666269,0.07231132496662697,6.938893903907228e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,FULL_COMMON_HISTORY,0.8245552146341404,0.8245552146341404,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,FULL_COMMON_HISTORY,0.5010734743510714,0.5010734743510714,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,LATEST_FIVE_YEARS,0.1321222587005424,0.1321222587005424,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,LATEST_FIVE_YEARS,0.075774101856497,0.07577410185649702,2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,LATEST_FIVE_YEARS,185273.02235897275,185273.02235897275,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,LATEST_FIVE_YEARS,143757.86879098797,143757.86879098797,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,LATEST_FIVE_YEARS,-0.189196099518215,-0.18919609951821503,-2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,LATEST_FIVE_YEARS,-0.0913321970515617,-0.0913321970515617,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,LATEST_FIVE_YEARS,0.179055676370606,0.17905567637060604,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,LATEST_FIVE_YEARS,0.0666315379631733,0.06663153796317337,6.938893903907228e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,LATEST_FIVE_YEARS,0.8487138566998853,0.8487138566998853,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_50_50,LATEST_FIVE_YEARS,0.5005678953010197,0.5005678953010197,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,FULL_COMMON_HISTORY,0.0952902624030966,0.09529026240309668,8.326672684688674e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,FULL_COMMON_HISTORY,0.0926320318380296,0.0926320318380296,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,FULL_COMMON_HISTORY,236846.30789879,236846.30789879,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_terminal_wealth,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,FULL_COMMON_HISTORY,231456.6219732292,231456.6219732292,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,FULL_COMMON_HISTORY,-0.2715740690405678,-0.2715740690405678,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_mdd,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,FULL_COMMON_HISTORY,-0.1955163137384251,-0.19551631373842515,-5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,FULL_COMMON_HISTORY,0.1618588687402821,0.16185886874028216,5.551115123125783e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_volatility,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,FULL_COMMON_HISTORY,0.1088400799352136,0.10884007993521362,2.7755575615628914e-17,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,FULL_COMMON_HISTORY,0.8245552146341404,0.8245552146341404,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
control_average_exposure,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,FULL_COMMON_HISTORY,0.7507631417836792,0.7507631417836792,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
candidate_cagr,M2_TOP7_CASH1_100|GLOBAL_CASH_75_25,LATEST_FIVE_YEARS,0.1321222587005424,0.1321222587005424,0.0,1e-10,PASS,A4E CASH1 matched-exposure control reproduction
