specification_id,pool_id,signal_id,selection_rule,cadence,test_class,warning,selected_vs_unselected_cagr_spread,selected_gross_cagr,unselected_pool_cagr
INDUSTRY_PLUS_THEME|MH_LEVEL_EQ|TOP_3|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_EQ,TOP_3,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.05287815660421402,0.15558870464506702,0.102710548040853
INDUSTRY_PLUS_THEME|MH_LEVEL_EQ|TOP_5|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_EQ,TOP_5,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.04770345338766546,0.15113941843570933,0.10343596504804387
INDUSTRY_PLUS_THEME|MH_LEVEL_EQ|VARIABLE_THRESHOLD|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_EQ,VARIABLE_THRESHOLD,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.009918571101919182,0.11403302661004933,0.10411445550813014
INDUSTRY_PLUS_THEME|MH_LEVEL_60D_CENTERED|TOP_1|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_60D_CENTERED,TOP_1,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.05273392112102915,0.05761139639215984,0.11034531751318899
INDUSTRY_PLUS_THEME|MH_LEVEL_60D_CENTERED|TOP_2|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_60D_CENTERED,TOP_2,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.028089533027612745,0.08189389592112684,0.10998342894873958
INDUSTRY_PLUS_THEME|MH_LEVEL_60D_CENTERED|TOP_3|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_60D_CENTERED,TOP_3,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.001751510882778362,0.10949075855597723,0.11124226943875559
INDUSTRY_PLUS_THEME|MH_LEVEL_60D_CENTERED|TOP_5|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_60D_CENTERED,TOP_5,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.008304194146688593,0.112488427359003,0.12079262150569159
INDUSTRY_PLUS_THEME|MH_LEVEL_60D_CENTERED|VARIABLE_THRESHOLD|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_60D_CENTERED,VARIABLE_THRESHOLD,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.03799620358450806,0.14790571693538745,0.1099095133508794
INDUSTRY_PLUS_THEME|MH_LEVEL_RECENCY_TILT|TOP_1|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_RECENCY_TILT,TOP_1,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.015521456417922685,0.12161429478897756,0.10609283837105488
INDUSTRY_PLUS_THEME|MH_LEVEL_RECENCY_TILT|TOP_2|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_RECENCY_TILT,TOP_2,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.02191116137847593,0.08682006523160624,0.10873122661008217
INDUSTRY_PLUS_THEME|MH_LEVEL_RECENCY_TILT|TOP_3|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_RECENCY_TILT,TOP_3,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.0517988807927936,0.15191412782575253,0.10011524703295893
INDUSTRY_PLUS_THEME|MH_LEVEL_RECENCY_TILT|TOP_5|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_RECENCY_TILT,TOP_5,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.04906151443192419,0.15043211053693928,0.10137059610501509
INDUSTRY_PLUS_THEME|MH_LEVEL_RECENCY_TILT|VARIABLE_THRESHOLD|WEEKLY,INDUSTRY_PLUS_THEME,MH_LEVEL_RECENCY_TILT,VARIABLE_THRESHOLD,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.005475198770404699,0.10998142837868663,0.10450622960828193
INDUSTRY_PLUS_THEME|PAIRWISE_MAJORITY_5H|TOP_1|WEEKLY,INDUSTRY_PLUS_THEME,PAIRWISE_MAJORITY_5H,TOP_1,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.059049889005323486,0.052716317830133086,0.11176620683545657
INDUSTRY_PLUS_THEME|PAIRWISE_MAJORITY_5H|TOP_2|WEEKLY,INDUSTRY_PLUS_THEME,PAIRWISE_MAJORITY_5H,TOP_2,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.036400046879797365,0.13855467306688118,0.10215462618708382
INDUSTRY_PLUS_THEME|PAIRWISE_MAJORITY_5H|TOP_3|WEEKLY,INDUSTRY_PLUS_THEME,PAIRWISE_MAJORITY_5H,TOP_3,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.09824431718167226,0.19197439345535705,0.09373007627368479
INDUSTRY_PLUS_THEME|PAIRWISE_MAJORITY_5H|TOP_5|WEEKLY,INDUSTRY_PLUS_THEME,PAIRWISE_MAJORITY_5H,TOP_5,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.04049646344954905,0.14783570557148873,0.10733924212193968
INDUSTRY_PLUS_THEME|PAIRWISE_MAJORITY_5H|VARIABLE_THRESHOLD|WEEKLY,INDUSTRY_PLUS_THEME,PAIRWISE_MAJORITY_5H,VARIABLE_THRESHOLD,WEEKLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.03492866939768735,0.14235252105118712,0.10742385165349977
INDUSTRY_PLUS_THEME|SHORT_RS_1_2_3_EQ|TOP_1|WEEKLY,INDUSTRY_PLUS_THEME,SHORT_RS_1_2_3_EQ,TOP_1,WEEKLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.147101618893977,-0.020855102070664544,0.12624651682331245
INDUSTRY_PLUS_THEME|SHORT_RS_1_2_3_EQ|TOP_2|WEEKLY,INDUSTRY_PLUS_THEME,SHORT_RS_1_2_3_EQ,TOP_2,WEEKLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.0531607116450965,0.0717153932501613,0.1248761048952578
INDUSTRY_PLUS_THEME|SHORT_RS_1_2_3_EQ|TOP_3|WEEKLY,INDUSTRY_PLUS_THEME,SHORT_RS_1_2_3_EQ,TOP_3,WEEKLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.044593705261671834,0.08019056802127533,0.12478427328294717
INDUSTRY_PLUS_THEME|SHORT_RS_1_2_3_EQ|TOP_5|WEEKLY,INDUSTRY_PLUS_THEME,SHORT_RS_1_2_3_EQ,TOP_5,WEEKLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.18725293516020558,-0.06485840196858883,0.12239453319161675
INDUSTRY_PLUS_THEME|SHORT_RS_1_2_3_EQ|VARIABLE_THRESHOLD|WEEKLY,INDUSTRY_PLUS_THEME,SHORT_RS_1_2_3_EQ,VARIABLE_THRESHOLD,WEEKLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.054897434210849916,0.1675512708330289,0.11265383662217898
INDUSTRY_PLUS_THEME|SHORT_RS_1_2_3_PERSISTENT|TOP_1|WEEKLY,INDUSTRY_PLUS_THEME,SHORT_RS_1_2_3_PERSISTENT,TOP_1,WEEKLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.21499600071934977,-0.08384841063197179,0.13114759008737797
INDUSTRY_PLUS_THEME|SHORT_RS_1_2_3_PERSISTENT|TOP_2|WEEKLY,INDUSTRY_PLUS_THEME,SHORT_RS_1_2_3_PERSISTENT,TOP_2,WEEKLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.06630329628487486,0.06019824030374776,0.12650153658862262
INDUSTRY_PLUS_THEME|SHORT_RS_1_2_3_PERSISTENT|TOP_3|WEEKLY,INDUSTRY_PLUS_THEME,SHORT_RS_1_2_3_PERSISTENT,TOP_3,WEEKLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.023147232557405584,0.09957087937139653,0.12271811192880211
INDUSTRY_PLUS_THEME|SHORT_RS_1_2_3_PERSISTENT|TOP_5|WEEKLY,INDUSTRY_PLUS_THEME,SHORT_RS_1_2_3_PERSISTENT,TOP_5,WEEKLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.1018667554459014,0.012810321570596805,0.11467707701649821
INDUSTRY_PLUS_THEME|SHORT_RS_1_2_3_PERSISTENT|VARIABLE_THRESHOLD|WEEKLY,INDUSTRY_PLUS_THEME,SHORT_RS_1_2_3_PERSISTENT,VARIABLE_THRESHOLD,WEEKLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.03160831668858477,0.14302217260400107,0.1114138559154163
INDUSTRY|MH_LEVEL_3_6_12_REFERENCE|TOP_1|FORTNIGHTLY,INDUSTRY,MH_LEVEL_3_6_12_REFERENCE,TOP_1,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.020687669047578128,0.20139334680233834,0.1807056777547602
INDUSTRY|MH_LEVEL_3_6_12_REFERENCE|TOP_2|FORTNIGHTLY,INDUSTRY,MH_LEVEL_3_6_12_REFERENCE,TOP_2,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.030319685138084917,0.15873306233367268,0.1890527474717576
INDUSTRY|MH_LEVEL_3_6_12_REFERENCE|TOP_3|FORTNIGHTLY,INDUSTRY,MH_LEVEL_3_6_12_REFERENCE,TOP_3,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.05129128025392471,0.21654092657678992,0.1652496463228652
INDUSTRY|MH_LEVEL_3_6_12_REFERENCE|TOP_5|FORTNIGHTLY,INDUSTRY,MH_LEVEL_3_6_12_REFERENCE,TOP_5,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.048035468980480944,0.2087495181450596,0.16071404916457865
INDUSTRY|MH_LEVEL_3_6_12_REFERENCE|VARIABLE_THRESHOLD|FORTNIGHTLY,INDUSTRY,MH_LEVEL_3_6_12_REFERENCE,VARIABLE_THRESHOLD,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.008896244514460472,0.16649351003604118,0.17538975455050165
INDUSTRY|MH_LEVEL_EQ|TOP_1|FORTNIGHTLY,INDUSTRY,MH_LEVEL_EQ,TOP_1,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.2003333608934288,0.008673894196547627,0.20900725508997642
INDUSTRY|MH_LEVEL_EQ|TOP_2|FORTNIGHTLY,INDUSTRY,MH_LEVEL_EQ,TOP_2,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.02383461191832814,0.19594592829778246,0.17211131637945432
INDUSTRY|MH_LEVEL_EQ|TOP_3|FORTNIGHTLY,INDUSTRY,MH_LEVEL_EQ,TOP_3,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.06850867405846373,0.23240673281489466,0.16389805875643093
INDUSTRY|MH_LEVEL_EQ|TOP_5|FORTNIGHTLY,INDUSTRY,MH_LEVEL_EQ,TOP_5,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.081231727429814,0.2073793801585806,0.1261476527287666
INDUSTRY|MH_LEVEL_EQ|VARIABLE_THRESHOLD|FORTNIGHTLY,INDUSTRY,MH_LEVEL_EQ,VARIABLE_THRESHOLD,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.090276910403853,0.08399156055668788,0.17426847096054088
INDUSTRY|MH_LEVEL_60D_CENTERED|TOP_1|FORTNIGHTLY,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_1,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.07740678181686445,0.11851849872493547,0.19592528054179992
INDUSTRY|MH_LEVEL_60D_CENTERED|TOP_2|FORTNIGHTLY,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_2,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.05705063300818081,0.22434162225066157,0.16729098924248076
INDUSTRY|MH_LEVEL_60D_CENTERED|TOP_3|FORTNIGHTLY,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_3,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.053748804206674716,0.22243378281449,0.16868497860781528
INDUSTRY|MH_LEVEL_60D_CENTERED|TOP_5|FORTNIGHTLY,INDUSTRY,MH_LEVEL_60D_CENTERED,TOP_5,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.08576626156873957,0.2139310329814259,0.12816477141268634
INDUSTRY|MH_LEVEL_60D_CENTERED|VARIABLE_THRESHOLD|FORTNIGHTLY,INDUSTRY,MH_LEVEL_60D_CENTERED,VARIABLE_THRESHOLD,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.03945306407120874,0.14423106255507312,0.18368412662628186
INDUSTRY|MH_LEVEL_RECENCY_TILT|TOP_1|FORTNIGHTLY,INDUSTRY,MH_LEVEL_RECENCY_TILT,TOP_1,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.1549495453774199,0.04817562874400916,0.20312517412142905
INDUSTRY|MH_LEVEL_RECENCY_TILT|TOP_2|FORTNIGHTLY,INDUSTRY,MH_LEVEL_RECENCY_TILT,TOP_2,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.03855422855286639,0.2084871777441888,0.1699329491913224
INDUSTRY|MH_LEVEL_RECENCY_TILT|TOP_3|FORTNIGHTLY,INDUSTRY,MH_LEVEL_RECENCY_TILT,TOP_3,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.05751577762533344,0.21972257575004783,0.1622067981247144
INDUSTRY|MH_LEVEL_RECENCY_TILT|TOP_5|FORTNIGHTLY,INDUSTRY,MH_LEVEL_RECENCY_TILT,TOP_5,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.10994125380384223,0.20662660241189656,0.09668534860805433
INDUSTRY|MH_LEVEL_RECENCY_TILT|VARIABLE_THRESHOLD|FORTNIGHTLY,INDUSTRY,MH_LEVEL_RECENCY_TILT,VARIABLE_THRESHOLD,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.06928655795469241,0.10567719291745403,0.17496375087214644
INDUSTRY|PAIRWISE_MAJORITY_5H|TOP_1|FORTNIGHTLY,INDUSTRY,PAIRWISE_MAJORITY_5H,TOP_1,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.06083570229515045,0.23698831574653934,0.17615261345138888
INDUSTRY|PAIRWISE_MAJORITY_5H|TOP_2|FORTNIGHTLY,INDUSTRY,PAIRWISE_MAJORITY_5H,TOP_2,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.11176476690846049,0.2648691618050052,0.1531043948965447
INDUSTRY|PAIRWISE_MAJORITY_5H|TOP_3|FORTNIGHTLY,INDUSTRY,PAIRWISE_MAJORITY_5H,TOP_3,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.10357264595504678,0.25561247925658237,0.1520398333015356
INDUSTRY|PAIRWISE_MAJORITY_5H|TOP_5|FORTNIGHTLY,INDUSTRY,PAIRWISE_MAJORITY_5H,TOP_5,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.08325555458324674,0.21230981622952427,0.12905426164627753
INDUSTRY|PAIRWISE_MAJORITY_5H|VARIABLE_THRESHOLD|FORTNIGHTLY,INDUSTRY,PAIRWISE_MAJORITY_5H,VARIABLE_THRESHOLD,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.008428327531152302,0.1626160897943565,0.1710444173255088
INDUSTRY|SHORT_RS_1_2_3_EQ|TOP_1|FORTNIGHTLY,INDUSTRY,SHORT_RS_1_2_3_EQ,TOP_1,FORTNIGHTLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.09388397040637719,0.0993290203834003,0.1932129907897775
INDUSTRY|SHORT_RS_1_2_3_EQ|TOP_2|FORTNIGHTLY,INDUSTRY,SHORT_RS_1_2_3_EQ,TOP_2,FORTNIGHTLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.030398466636921917,0.16111329844808564,0.19151176508500756
INDUSTRY|SHORT_RS_1_2_3_EQ|TOP_3|FORTNIGHTLY,INDUSTRY,SHORT_RS_1_2_3_EQ,TOP_3,FORTNIGHTLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.02052625657505902,0.16729937389000193,0.18782563046506096
INDUSTRY|SHORT_RS_1_2_3_EQ|TOP_5|FORTNIGHTLY,INDUSTRY,SHORT_RS_1_2_3_EQ,TOP_5,FORTNIGHTLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.039726123212032505,0.1925287746490134,0.1528026514369809
INDUSTRY|SHORT_RS_1_2_3_EQ|VARIABLE_THRESHOLD|FORTNIGHTLY,INDUSTRY,SHORT_RS_1_2_3_EQ,VARIABLE_THRESHOLD,FORTNIGHTLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.1062269719975486,0.07795670500954266,0.18418367700709126
INDUSTRY|SHORT_RS_1_2_3_PERSISTENT|TOP_1|FORTNIGHTLY,INDUSTRY,SHORT_RS_1_2_3_PERSISTENT,TOP_1,FORTNIGHTLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.007079947040207202,0.19243126217214734,0.18535131513194014
INDUSTRY|SHORT_RS_1_2_3_PERSISTENT|TOP_2|FORTNIGHTLY,INDUSTRY,SHORT_RS_1_2_3_PERSISTENT,TOP_2,FORTNIGHTLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.09289288471411172,0.25644949102116965,0.16355660630705793
INDUSTRY|SHORT_RS_1_2_3_PERSISTENT|TOP_3|FORTNIGHTLY,INDUSTRY,SHORT_RS_1_2_3_PERSISTENT,TOP_3,FORTNIGHTLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.07689560154596475,0.2362729249608999,0.15937732341493516
INDUSTRY|SHORT_RS_1_2_3_PERSISTENT|TOP_5|FORTNIGHTLY,INDUSTRY,SHORT_RS_1_2_3_PERSISTENT,TOP_5,FORTNIGHTLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.01679049417975409,0.18953901984599275,0.17274852566623866
INDUSTRY|SHORT_RS_1_2_3_PERSISTENT|VARIABLE_THRESHOLD|FORTNIGHTLY,INDUSTRY,SHORT_RS_1_2_3_PERSISTENT,VARIABLE_THRESHOLD,FORTNIGHTLY,A3R2_PREDECLARED_NEW_HYPOTHESIS,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.0941141234736409,0.08146743512267984,0.17558155859632074
THEME|MH_LEVEL_3_6_12_REFERENCE|TOP_1|FORTNIGHTLY,THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_1,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",-0.016049492689990563,0.05030440359159716,0.06635389628158772
THEME|MH_LEVEL_3_6_12_REFERENCE|TOP_2|FORTNIGHTLY,THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_2,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.04793700158220049,0.10722436261344526,0.05928736103124477
THEME|MH_LEVEL_3_6_12_REFERENCE|TOP_3|FORTNIGHTLY,THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.048046000780449516,0.11055842198054444,0.06251242120009493
THEME|MH_LEVEL_3_6_12_REFERENCE|TOP_5|FORTNIGHTLY,THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_5,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.037146656277288415,0.09864271094271282,0.061496054665424404
THEME|MH_LEVEL_3_6_12_REFERENCE|VARIABLE_THRESHOLD|FORTNIGHTLY,THEME,MH_LEVEL_3_6_12_REFERENCE,VARIABLE_THRESHOLD,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.0461590172666293,0.10907778342102614,0.06291876615439684
THEME|MH_LEVEL_EQ|TOP_1|FORTNIGHTLY,THEME,MH_LEVEL_EQ,TOP_1,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.04847378891255549,0.1013358724069302,0.05286208349437471
THEME|MH_LEVEL_EQ|TOP_2|FORTNIGHTLY,THEME,MH_LEVEL_EQ,TOP_2,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.10817890546799469,0.1592287498550451,0.0510498443870504
THEME|MH_LEVEL_EQ|TOP_3|FORTNIGHTLY,THEME,MH_LEVEL_EQ,TOP_3,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.057026568915741205,0.11608567450233531,0.05905910558659411
THEME|MH_LEVEL_EQ|TOP_5|FORTNIGHTLY,THEME,MH_LEVEL_EQ,TOP_5,FORTNIGHTLY,FROZEN_FROM_A3R1R1,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.026585258807489298,0.10052422077227341,0.07393896196478411
