module_id,review_date,monthly_incumbent,prior_realised_vol_63,volatility_floor,target_volatility,target_risky_weight,target_cash_weight,execution_status,execution_date,warning
VOL_TARGET_0_125,2024-06-28,GLOBAL_SEMICONDUCTORS,0.24985586354578496,0.05,0.125,0.5002884392068482,0.4997115607931518,PLANNED,2024-07-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2024-07-31,GLOBAL_GOLD_MINERS,0.5012418623052695,0.05,0.125,0.24938060724838604,0.7506193927516139,PLANNED,2024-08-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2024-08-30,GLOBAL_GOLD_MINERS,0.43611137259208127,0.05,0.125,0.28662403196928166,0.7133759680307183,PLANNED,2024-09-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2024-09-30,GLOBAL_GOLD_MINERS,0.30087028732285664,0.05,0.125,0.41546143061267304,0.584538569387327,PLANNED,2024-10-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2024-10-31,GLOBAL_GOLD_MINERS,0.28121817297798246,0.05,0.125,0.44449474468986994,0.5555052553101301,PLANNED,2024-11-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2024-11-29,GLOBAL_SOFTWARE,0.22768605323910598,0.05,0.125,0.5490015669459141,0.45099843305408593,PLANNED,2024-12-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2024-12-31,GLOBAL_SOFTWARE,0.2400605543447907,0.05,0.125,0.5207019551428128,0.4792980448571872,PLANNED,2025-01-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-01-31,GLOBAL_SOFTWARE,0.2672934976213946,0.05,0.125,0.4676507326678597,0.5323492673321403,PLANNED,2025-02-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-02-28,EUROPE_BANKS,0.1774979129757161,0.05,0.125,0.7042336324095345,0.2957663675904655,PLANNED,2025-03-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-03-31,GLOBAL_GOLD_MINERS,0.31326102524429755,0.05,0.125,0.399028254161265,0.600971745838735,PLANNED,2025-04-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-04-30,GLOBAL_GOLD_MINERS,0.39461773613422346,0.05,0.125,0.31676224496276334,0.6832377550372366,PLANNED,2025-05-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-05-30,GLOBAL_GOLD_MINERS,0.40733376175141955,0.05,0.125,0.30687365432841973,0.6931263456715803,PLANNED,2025-06-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-06-30,EUROPE_BANKS,0.3127023858649185,0.05,0.125,0.3997411137566364,0.6002588862433635,PLANNED,2025-07-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-07-31,EUROPE_BANKS,0.20053871468696807,0.05,0.125,0.6233210390079511,0.3766789609920489,PLANNED,2025-08-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-08-29,GLOBAL_SILVER_MINERS,0.2938956235743442,0.05,0.125,0.4253210663015533,0.5746789336984467,PLANNED,2025-09-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-30,GLOBAL_SILVER_MINERS,0.309346785460555,0.05,0.125,0.4040772552845513,0.5959227447154487,PLANNED,2025-10-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-31,GLOBAL_SILVER_MINERS,0.45771759040168575,0.05,0.125,0.2730941581036944,0.7269058418963056,PLANNED,2025-11-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-28,GLOBAL_SILVER_MINERS,0.514258859219785,0.05,0.125,0.24306824813800096,0.756931751861999,PLANNED,2025-12-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-31,GLOBAL_SILVER_MINERS,0.5109366412573713,0.05,0.125,0.24464872922870773,0.7553512707712923,PLANNED,2026-01-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2026-01-30,GLOBAL_SILVER_MINERS,0.49879061778284306,0.05,0.125,0.250606157260201,0.749393842739799,PLANNED,2026-02-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2026-02-27,GLOBAL_SILVER_MINERS,0.5289164697963604,0.05,0.125,0.23633221337979246,0.7636677866202075,PLANNED,2026-03-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2026-03-31,GLOBAL_OIL_GAS,0.28043181935435957,0.05,0.125,0.44574114409623167,0.5542588559037683,PLANNED,2026-04-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2026-04-30,GLOBAL_SEMICONDUCTORS,0.3402087910698945,0.05,0.125,0.36742142849071546,0.6325785715092845,PLANNED,2026-05-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2026-05-29,GLOBAL_SEMICONDUCTORS,0.37343888019777427,0.05,0.125,0.33472679634696756,0.6652732036530324,PLANNED,2026-06-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2026-06-30,GLOBAL_SEMICONDUCTORS,0.43333161433184797,0.05,0.125,0.28846268277180037,0.7115373172281996,PLANNED,2026-07-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2026-07-31,GLOBAL_SEMICONDUCTORS,0.5178602412054782,0.05,0.125,0.24137786617683613,0.7586221338231639,PLANNED,2026-08-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2026-08-21,GLOBAL_GENOMICS,0.32724308452696427,0.05,0.125,0.3819790422177744,0.6180209577822255,CANCELLED_PANEL_END_NO_EXECUTION_SESSION,,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2021-08-31,GLOBAL_CYBERSECURITY,,0.05,0.15,0.0,1.0,PLANNED,2021-09-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2021-09-30,GLOBAL_OIL_GAS,0.33309130991595925,0.05,0.15,0.45032696901593083,0.5496730309840692,PLANNED,2021-10-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2021-10-29,GLOBAL_OIL_GAS,0.3125592464560893,0.05,0.15,0.47990901469322916,0.5200909853067708,PLANNED,2021-11-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2021-11-30,GLOBAL_SEMICONDUCTORS,0.22451660516072725,0.05,0.15,0.668102031440471,0.331897968559529,PLANNED,2021-12-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2021-12-31,GLOBAL_SEMICONDUCTORS,0.28490310051096723,0.05,0.15,0.5264947967606474,0.47350520323935263,PLANNED,2022-01-04,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2022-01-31,GLOBAL_OIL_GAS,0.3830653588775289,0.05,0.15,0.3915780858899251,0.6084219141100748,PLANNED,2022-02-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2022-02-28,GLOBAL_OIL_GAS,0.37936397896482454,0.05,0.15,0.39539863644752715,0.6046013635524728,PLANNED,2022-03-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2022-03-31,GLOBAL_OIL_GAS,0.3416874676456683,0.05,0.15,0.4389976636648283,0.5610023363351717,PLANNED,2022-04-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2022-04-29,GLOBAL_OIL_GAS,0.35323688847885987,0.05,0.15,0.424644211554301,0.575355788445699,PLANNED,2022-05-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2022-05-31,GLOBAL_OIL_GAS,0.40846748838547714,0.05,0.15,0.36722628915435895,0.632773710845641,PLANNED,2022-06-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2022-06-30,GLOBAL_OIL_GAS,0.4655371901292655,0.05,0.15,0.3222084146668273,0.6777915853331726,PLANNED,2022-07-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2022-07-29,GLOBAL_OIL_GAS,0.482511724434011,0.05,0.15,0.3108732749985523,0.6891267250014477,PLANNED,2022-08-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2022-08-31,GLOBAL_INFRASTRUCTURE,0.1482937680470863,0.05,0.15,1.0,0.0,PLANNED,2022-09-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2022-09-30,GLOBAL_OIL_GAS,0.38405320941644994,0.05,0.15,0.3905708800817409,0.6094291199182591,PLANNED,2022-10-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2022-10-31,GLOBAL_OIL_GAS,0.3486466457195701,0.05,0.15,0.43023502976893907,0.569764970231061,PLANNED,2022-11-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2022-11-30,EUROPE_BANKS,0.2538679093469825,0.05,0.15,0.5908584522787497,0.40914154772125033,PLANNED,2022-12-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2022-12-30,EUROPE_BANKS,0.1915395527555974,0.05,0.15,0.7831280685477977,0.2168719314522023,PLANNED,2023-01-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2023-01-31,EUROPE_BANKS,0.17034446073180282,0.05,0.15,0.8805686980110615,0.11943130198893848,PLANNED,2023-02-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2023-02-28,EUROPE_BANKS,0.18089528509492406,0.05,0.15,0.8292090085227379,0.17079099147726207,PLANNED,2023-03-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2023-03-31,GLOBAL_SEMICONDUCTORS,0.29759165847186914,0.05,0.15,0.5040463861462006,0.49595361385379944,PLANNED,2023-04-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2023-04-28,GLOBAL_SEMICONDUCTORS,0.2671578926929086,0.05,0.15,0.5614657253357709,0.4385342746642291,PLANNED,2023-05-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2023-05-31,GLOBAL_SEMICONDUCTORS,0.31603952533011453,0.05,0.15,0.47462417823631287,0.5253758217636871,PLANNED,2023-06-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2023-06-30,GLOBAL_SEMICONDUCTORS,0.2895361893440381,0.05,0.15,0.518069952981816,0.481930047018184,PLANNED,2023-07-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2023-07-31,GLOBAL_SEMICONDUCTORS,0.2972387887795988,0.05,0.15,0.5046447693313146,0.49535523066868536,PLANNED,2023-08-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2023-08-31,GLOBAL_SEMICONDUCTORS,0.22849090735029803,0.05,0.15,0.6564812654450004,0.3435187345549996,PLANNED,2023-09-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2023-09-29,GLOBAL_URANIUM_NUCLEAR,0.28491174868179137,0.05,0.15,0.526478815612234,0.473521184387766,PLANNED,2023-10-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2023-10-31,GLOBAL_URANIUM_NUCLEAR,0.3285941259070191,0.05,0.15,0.4564902053131798,0.5435097946868201,PLANNED,2023-11-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2023-11-30,GLOBAL_URANIUM_NUCLEAR,0.35504521493793034,0.05,0.15,0.4224814014919854,0.5775185985080147,PLANNED,2023-12-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2023-12-29,GLOBAL_AI,0.20904961648016257,0.05,0.15,0.7175330073577725,0.2824669926422275,PLANNED,2024-01-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2024-01-31,GLOBAL_SEMICONDUCTORS,0.2272286404493634,0.05,0.15,0.6601280529750239,0.33987194702497614,PLANNED,2024-02-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2024-02-29,GLOBAL_SEMICONDUCTORS,0.26744867137699885,0.05,0.15,0.5608552819787921,0.4391447180212079,PLANNED,2024-03-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2024-03-28,GLOBAL_SEMICONDUCTORS,0.31647146414973737,0.05,0.15,0.47397638331469916,0.5260236166853008,PLANNED,2024-04-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2024-04-30,EUROPE_BANKS,0.16200702028563474,0.05,0.15,0.9258858025753134,0.07411419742468661,PLANNED,2024-05-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2024-05-31,EUROPE_BANKS,0.15714271386875533,0.05,0.15,0.9545463248476103,0.04545367515238974,PLANNED,2024-06-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2024-06-28,GLOBAL_SEMICONDUCTORS,0.24985586354578496,0.05,0.15,0.6003461270482179,0.3996538729517821,PLANNED,2024-07-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2024-07-31,GLOBAL_GOLD_MINERS,0.5012418623052695,0.05,0.15,0.29925672869806325,0.7007432713019368,PLANNED,2024-08-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2024-08-30,GLOBAL_GOLD_MINERS,0.43611137259208127,0.05,0.15,0.34394883836313794,0.6560511616368621,PLANNED,2024-09-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2024-09-30,GLOBAL_GOLD_MINERS,0.30087028732285664,0.05,0.15,0.4985537167352076,0.5014462832647923,PLANNED,2024-10-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2024-10-31,GLOBAL_GOLD_MINERS,0.28121817297798246,0.05,0.15,0.533393693627844,0.46660630637215605,PLANNED,2024-11-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2024-11-29,GLOBAL_SOFTWARE,0.22768605323910598,0.05,0.15,0.6588018803350969,0.3411981196649031,PLANNED,2024-12-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2024-12-31,GLOBAL_SOFTWARE,0.2400605543447907,0.05,0.15,0.6248423461713755,0.37515765382862454,PLANNED,2025-01-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2025-01-31,GLOBAL_SOFTWARE,0.2672934976213946,0.05,0.15,0.5611808792014317,0.43881912079856833,PLANNED,2025-02-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2025-02-28,EUROPE_BANKS,0.1774979129757161,0.05,0.15,0.8450803588914414,0.1549196411085586,PLANNED,2025-03-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2025-03-31,GLOBAL_GOLD_MINERS,0.31326102524429755,0.05,0.15,0.4788339049935179,0.521166095006482,PLANNED,2025-04-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2025-04-30,GLOBAL_GOLD_MINERS,0.39461773613422346,0.05,0.15,0.380114693955316,0.6198853060446841,PLANNED,2025-05-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2025-05-30,GLOBAL_GOLD_MINERS,0.40733376175141955,0.05,0.15,0.36824838519410363,0.6317516148058964,PLANNED,2025-06-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2025-06-30,EUROPE_BANKS,0.3127023858649185,0.05,0.15,0.4796893365079637,0.5203106634920363,PLANNED,2025-07-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2025-07-31,EUROPE_BANKS,0.20053871468696807,0.05,0.15,0.7479852468095413,0.25201475319045874,PLANNED,2025-08-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2025-08-29,GLOBAL_SILVER_MINERS,0.2938956235743442,0.05,0.15,0.510385279561864,0.48961472043813603,PLANNED,2025-09-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2025-09-30,GLOBAL_SILVER_MINERS,0.309346785460555,0.05,0.15,0.48489270634146153,0.5151072936585385,PLANNED,2025-10-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2025-10-31,GLOBAL_SILVER_MINERS,0.45771759040168575,0.05,0.15,0.32771298972443325,0.6722870102755667,PLANNED,2025-11-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2025-11-28,GLOBAL_SILVER_MINERS,0.514258859219785,0.05,0.15,0.29168189776560116,0.7083181022343988,PLANNED,2025-12-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2025-12-31,GLOBAL_SILVER_MINERS,0.5109366412573713,0.05,0.15,0.2935784750744493,0.7064215249255508,PLANNED,2026-01-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2026-01-30,GLOBAL_SILVER_MINERS,0.49879061778284306,0.05,0.15,0.30072738871224125,0.6992726112877587,PLANNED,2026-02-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2026-02-27,GLOBAL_SILVER_MINERS,0.5289164697963604,0.05,0.15,0.2835986560557509,0.7164013439442491,PLANNED,2026-03-02,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2026-03-31,GLOBAL_OIL_GAS,0.28043181935435957,0.05,0.15,0.534889372915478,0.465110627084522,PLANNED,2026-04-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2026-04-30,GLOBAL_SEMICONDUCTORS,0.3402087910698945,0.05,0.15,0.44090571418885854,0.5590942858111414,PLANNED,2026-05-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2026-05-29,GLOBAL_SEMICONDUCTORS,0.37343888019777427,0.05,0.15,0.40167215561636105,0.598327844383639,PLANNED,2026-06-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2026-06-30,GLOBAL_SEMICONDUCTORS,0.43333161433184797,0.05,0.15,0.34615521932616045,0.6538447806738396,PLANNED,2026-07-01,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2026-07-31,GLOBAL_SEMICONDUCTORS,0.5178602412054782,0.05,0.15,0.28965343941220334,0.7103465605877967,PLANNED,2026-08-03,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_15,2026-08-21,GLOBAL_GENOMICS,0.32724308452696427,0.05,0.15,0.45837485066132927,0.5416251493386708,CANCELLED_PANEL_END_NO_EXECUTION_SESSION,,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
