analysis_context_id,analysis_context_type,signal_id,top_tail_definition,forward_horizon_sessions,advantage_vs_global_observation_count,advantage_vs_global_mean,advantage_vs_global_median,advantage_vs_global_positive_frequency,advantage_vs_global_hac_p_value,advantage_vs_global_ci_low,advantage_vs_global_ci_high,peak_predictive_horizon,half_life_or_reversal_horizon_sessions,warning
COUNTRY,ROLE_GROUP,MH_LEVEL_EQ,TOP_3,5,84,-0.003987812776461665,-0.00036539019926978833,0.4880952380952381,0.07431165160485993,-0.008367268277051011,0.00039164272412768163,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_EQ,TOP_3,10,83,-0.006878972451911508,-0.0008327907265516243,0.4939759036144578,0.05270394857787627,-0.013838281072830416,8.033616900740125e-05,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_EQ,TOP_3,21,80,-0.012739732499221395,-0.0021315748500593257,0.45,0.09165622684036505,-0.02754322189747284,0.0020637568990300482,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_EQ,TOP_3,42,76,-0.019518737587675885,-0.011971270251230182,0.4473684210526316,0.1221867678747194,-0.04426934859030153,0.0052318734149497635,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_EQ,TOP_3,63,72,-0.022560001549355103,-0.011090153843226758,0.375,0.12000973861548199,-0.0510001250323181,0.005880121933607898,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_EQ,TOP_3,126,59,-0.03891116958145911,-0.0361109700517902,0.4067796610169492,0.20174261810716587,-0.09865137129349574,0.02082903213057752,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,RANK_1,5,84,-0.005821516625954361,0.001708246554105175,0.5238095238095238,0.12890626789832352,-0.013335837279379648,0.0016928040274709249,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,RANK_1,10,83,-0.010208986061283886,0.0011668966220834687,0.5301204819277109,0.10932830985322328,-0.02270523964573465,0.0022872675231668752,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,RANK_1,21,80,-0.01770758339140015,-0.00773409979900308,0.45,0.10473339218439452,-0.0391004529353189,0.003685286152518598,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,RANK_1,42,78,-0.03396579010631705,-0.031082093537169453,0.3717948717948718,0.08138476537227533,-0.07216596714869272,0.004234386936058626,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,RANK_1,63,78,-0.045714042289161774,-0.05645406502218914,0.2692307692307692,0.05543247120515616,-0.09248994184165923,0.001061857263335686,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,RANK_1,126,78,-0.061126872313280387,-0.03871532484878909,0.28205128205128205,0.03315620713684172,-0.11736911214887334,-0.004884632477687431,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,TOP_3,5,84,-0.003987812776461665,-0.00036539019926978833,0.4880952380952381,0.07431165160485993,-0.008367268277051011,0.00039164272412768163,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,TOP_3,10,83,-0.006878972451911508,-0.0008327907265516243,0.4939759036144578,0.05270394857787627,-0.013838281072830416,8.033616900740125e-05,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,TOP_3,21,80,-0.012739732499221395,-0.0021315748500593257,0.45,0.09165622684036505,-0.02754322189747284,0.0020637568990300482,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,TOP_3,42,76,-0.019518737587675885,-0.011971270251230182,0.4473684210526316,0.1221867678747194,-0.04426934859030153,0.0052318734149497635,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,TOP_3,63,72,-0.022560001549355103,-0.011090153843226758,0.375,0.12000973861548199,-0.0510001250323181,0.005880121933607898,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_RECENCY_TILT,TOP_3,126,59,-0.03891116958145909,-0.0361109700517902,0.4067796610169492,0.20174261810716598,-0.09865137129349572,0.02082903213057754,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,RANK_1,5,84,-0.0055443362045710255,0.0011431861350993389,0.5238095238095238,0.15012412034755368,-0.013095410263587532,0.0020067378544454803,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,RANK_1,10,83,-0.008683775037247472,0.0005502179676559749,0.5060240963855421,0.15767506009642507,-0.02072954888148274,0.0033619988069877992,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,RANK_1,21,80,-0.015096898708792147,-0.004387905455480956,0.475,0.16610270281155337,-0.03646360459669268,0.006269807179108387,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,RANK_1,42,78,-0.034112936396250966,-0.022333591629888794,0.3974358974358974,0.09185217439325176,-0.07377588589149416,0.005550013098992224,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,RANK_1,63,77,-0.04844212706667003,-0.05849631536287403,0.2727272727272727,0.05746578699713609,-0.09841963353903986,0.0015353794056997966,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,RANK_1,126,77,-0.05177090864426515,-0.02926010736850393,0.3116883116883117,0.047873217966028794,-0.10305699462427131,-0.0004848226642589909,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,TOP_3,5,84,-0.003987812776461665,-0.00036539019926978833,0.4880952380952381,0.07431165160485993,-0.008367268277051011,0.00039164272412768163,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,TOP_3,10,83,-0.006878972451911508,-0.0008327907265516243,0.4939759036144578,0.05270394857787627,-0.013838281072830416,8.033616900740125e-05,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,TOP_3,21,80,-0.012739732499221395,-0.0021315748500593257,0.45,0.09165622684036505,-0.02754322189747284,0.0020637568990300482,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,TOP_3,42,76,-0.019518737587675885,-0.011971270251230182,0.4473684210526316,0.1221867678747194,-0.04426934859030153,0.0052318734149497635,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,TOP_3,63,72,-0.022560001549355103,-0.011090153843226758,0.375,0.12000973861548199,-0.0510001250323181,0.005880121933607898,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_60D_CENTERED,TOP_3,126,59,-0.03891116958145911,-0.0361109700517902,0.4067796610169492,0.20174261810716587,-0.09865137129349574,0.02082903213057752,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,RANK_1,5,84,-0.010193867381881648,-0.0030841769681594355,0.47619047619047616,0.014056908608910143,-0.0183295321323921,-0.002058202631371195,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,RANK_1,10,83,-0.016350127348967132,-0.006646855567264742,0.4457831325301205,0.009113071195759803,-0.02863859653766325,-0.004061658160271016,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,RANK_1,21,80,-0.025110335659363194,-0.01236580175489116,0.3875,0.041129402643353206,-0.04920924664214542,-0.0010114246765809687,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,RANK_1,42,78,-0.044583891744814766,-0.03617002239680711,0.32051282051282054,0.03261598529505301,-0.08547854173790025,-0.003689241751729286,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,RANK_1,63,77,-0.046423781075342896,-0.0409288601647555,0.2727272727272727,0.02276708264135381,-0.08637816236380219,-0.006469399786883594,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,RANK_1,126,77,-0.055551182981151484,-0.027845437085772584,0.3246753246753247,0.02965727329166243,-0.10561851859298062,-0.0054838473693223505,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,TOP_3,5,84,-0.003987812776461665,-0.00036539019926978833,0.4880952380952381,0.07431165160485993,-0.008367268277051011,0.00039164272412768163,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,TOP_3,10,83,-0.0068789724519115105,-0.0008327907265516243,0.4939759036144578,0.05270394857787612,-0.013838281072830418,8.033616900739692e-05,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,TOP_3,21,80,-0.012739732499221395,-0.0021315748500593257,0.45,0.09165622684036505,-0.02754322189747284,0.0020637568990300482,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,TOP_3,42,76,-0.019518737587675885,-0.011971270251230182,0.4473684210526316,0.1221867678747194,-0.04426934859030153,0.0052318734149497635,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,TOP_3,63,72,-0.0225600015493551,-0.011090153843226758,0.375,0.12000973861548209,-0.0510001250323181,0.005880121933607905,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,MH_LEVEL_3_6_12_REFERENCE,TOP_3,126,59,-0.03891116958145911,-0.0361109700517902,0.4067796610169492,0.20174261810716587,-0.09865137129349574,0.02082903213057752,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,RANK_1,5,198,0.0038027423249828245,0.002218833859710001,0.5606060606060606,0.06894660306998264,-0.00029521400750799837,0.007900698657473648,NO,42.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,RANK_1,10,186,0.006967107202061481,0.002219355039451698,0.5483870967741935,0.047767014793459045,6.853414327489399e-05,0.013865680260848069,NO,42.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,RANK_1,21,160,0.008345771962348807,0.004358279646375363,0.5125,0.24764862475441696,-0.00580326530516944,0.022494809229867054,YES,42.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,RANK_1,42,129,-0.0007246887050299694,0.0022030871141824893,0.5193798449612403,0.9475821899572142,-0.02232937737742164,0.0208799999673617,NO,42.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,RANK_1,63,109,-0.006451102432260949,-0.017893542746803992,0.3853211009174312,0.6807451229063162,-0.03718152969505354,0.024279324830531645,NO,42.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,RANK_1,126,98,-0.03648886658820123,-0.060955196363257524,0.29591836734693877,0.2193508111186252,-0.0947152080471762,0.021737474870773744,NO,42.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,TOP_3,5,197,0.001965528825139063,0.002109574016452953,0.5329949238578681,0.19648499109179385,-0.0010170303953241418,0.004948088045602267,NO,63.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,TOP_3,10,184,0.003292341183488509,0.003125018206815433,0.5489130434782609,0.21776516469091534,-0.0019432850929122607,0.008527967459889279,NO,63.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,TOP_3,21,158,0.00458904454830827,0.004608532550024691,0.5569620253164557,0.4726669952128033,-0.00793536756833223,0.01711345666494877,YES,63.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,TOP_3,42,125,0.0025884622180987415,0.004766094420487477,0.544,0.8259953654954448,-0.020488688677060454,0.025665613113257935,NO,63.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,TOP_3,63,101,-0.0008828837446492755,0.001991711418045883,0.504950495049505,0.961498559738756,-0.03672932538683271,0.034963557897534164,NO,63.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,TOP_3,126,80,-0.021371483618143866,-0.03288202366158116,0.4125,0.5284915232249038,-0.08782658022083031,0.04508361298454258,NO,63.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,TOP_5,5,58,0.0014935442046143828,0.003205976006959488,0.5689655172413793,0.48537438648156883,-0.0027021802671133638,0.00568926867634213,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,TOP_5,10,52,0.002328880375719619,0.0016852182526512216,0.5576923076923077,0.5400305864677608,-0.005120155888961533,0.009777916640400772,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,TOP_5,21,39,-0.00039954898795174635,0.005128990428650226,0.5897435897435898,0.967892725925932,-0.019854829314731072,0.019055731338827576,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,TOP_5,42,22,0.005579446650058611,0.020628391282630165,0.7727272727272727,0.778967253713264,-0.0333834068922451,0.04454230019236233,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,ACCEL_FAST_COMPOSITE,TOP_5,63,6,0.04938134582609984,0.049807350324893696,0.8333333333333334,0.00020352930706384848,0.02332583873871546,0.07543685291348423,YES,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,RANK_1,5,85,-0.0012493958847968418,1.677118208220918e-05,0.5058823529411764,0.5505001919709057,-0.0053511157721802365,0.0028523240025865523,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,RANK_1,10,85,-0.0024381643212442014,0.0011668966220834687,0.5411764705882353,0.4722018057302001,-0.009085412026210021,0.004209083383721618,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,RANK_1,21,85,-0.00682495106223773,-0.00329532283172973,0.4470588235294118,0.28641754402840114,-0.019373252194458623,0.005723350069983162,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,RANK_1,42,84,-0.01977974769969046,-0.019471695724326832,0.36904761904761907,0.10369243835652937,-0.043604322081328716,0.004044826681947798,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,RANK_1,63,84,-0.02616868116257858,-0.02866015243344555,0.3333333333333333,0.12372790640241167,-0.0594885278962826,0.00715116557112544,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,RANK_1,126,84,-0.04129579624704233,-0.050022605024955424,0.30952380952380953,0.09289017318399832,-0.0894634428525761,0.006871850358491437,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,TOP_3,5,84,-0.003987812776461665,-0.00036539019926978833,0.4880952380952381,0.07431165160485993,-0.008367268277051011,0.00039164272412768163,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,TOP_3,10,83,-0.006878972451911508,-0.0008327907265516243,0.4939759036144578,0.05270394857787627,-0.013838281072830416,8.033616900740125e-05,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,TOP_3,21,80,-0.012739732499221395,-0.0021315748500593257,0.45,0.09165622684036505,-0.02754322189747284,0.0020637568990300482,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,TOP_3,42,76,-0.019518737587675885,-0.011971270251230182,0.4473684210526316,0.1221867678747194,-0.04426934859030153,0.0052318734149497635,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,TOP_3,63,72,-0.0225600015493551,-0.011090153843226758,0.375,0.12000973861548209,-0.0510001250323181,0.005880121933607905,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,SHORT_MINUS_LONG_RS,TOP_3,126,59,-0.03891116958145911,-0.0361109700517902,0.4067796610169492,0.20174261810716598,-0.09865137129349574,0.020829032130577525,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,RANK_1,5,298,0.0026111528561477784,0.00199731596782593,0.5335570469798657,0.23741240422284515,-0.001720506537889297,0.006942812250184853,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,RANK_1,10,281,0.004669675713226197,0.0008820795012767224,0.5088967971530249,0.2279136618033628,-0.0029209455064313538,0.012260296932883746,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,RANK_1,21,245,0.011598329939628584,0.0024979971999306017,0.5306122448979592,0.24091034032211267,-0.007786021665003785,0.030982681544260954,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,RANK_1,42,210,0.027405960808567338,0.009589840068419453,0.5428571428571428,0.22906459440501492,-0.01725312651816794,0.07206504813530262,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,RANK_1,63,176,0.04367139307638289,-0.0025932940434097995,0.48863636363636365,0.2449115663712471,-0.02993930738922558,0.11728209354199136,YES,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,RANK_1,126,116,0.0307738481310377,-0.018383255110418772,0.4051724137931034,0.7097880005154062,-0.1313035959299567,0.1928512921920321,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,TOP_3,5,295,0.0014230879511418044,0.0012033405624432003,0.5220338983050847,0.25226232967776496,-0.001013168666171737,0.003859344568455346,NO,126.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,TOP_3,10,275,0.0029560061875239375,0.0021517182055321715,0.5418181818181819,0.1745838157069931,-0.001311505520076413,0.007223517895124288,NO,126.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,TOP_3,21,236,0.006574909682127317,0.006421637149062409,0.5677966101694916,0.21939535111138708,-0.003917878010873423,0.017067697375128057,NO,126.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,TOP_3,42,193,0.014670440813584387,0.012175047270769124,0.616580310880829,0.1782481515469153,-0.006689094532922168,0.036029976160090946,NO,126.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,TOP_3,63,156,0.017373913599362457,0.011561333031200327,0.5512820512820513,0.3160384486370311,-0.01658894098259638,0.051336768181321296,YES,126.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,TOP_3,126,82,-0.002784109208537064,-0.01991278534255697,0.47560975609756095,0.9456746821438711,-0.08286634276988661,0.07729812435281247,NO,126.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,TOP_5,5,123,-0.00011901136606916634,-0.0004547764697183654,0.4878048780487805,0.9370808143822527,-0.003073910367856735,0.0028358876357184024,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,TOP_5,10,111,0.0006279683322719165,0.0007777561036907965,0.5225225225225225,0.8184534940257169,-0.004734167687021086,0.005990104351564918,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,ROLE_GROUP,DISCRETE_RECENT_CONSISTENCY,TOP_5,21,86,0.002313356695597678,0.0012376648888964281,0.5116279069767442,0.7410079138485468,-0.011404756855789861,0.016031470246985216,NO,,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
