episode_id,module_id,family,entry_date,initial_weight,entry_level,exit_date,xlon_observations,underlying_economic_return_at_exit_or_cutoff,initial_family_value,family_market_pnl,position_return_at_exit_or_cutoff,mfe,mae,capture_ratio,giveback_ratio,profitable_episode_ended_negative,mfe_ge_10_retained_lt_25pct,surrendered_more_than_50pct_mfe,warning,retained_mfe_fraction
SCALE_IN_STARTER_A_WEEKLY-EP-017,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_AI,2024-01-02,1.0,125.27790643816589,2024-02-01,23,-0.06525556890655348,1.3330478059297717,-0.08698879295558015,-0.06525556890655348,0.0,-0.08235511599963019,,,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",
SCALE_IN_STARTER_A_WEEKLY-EP-018,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_SEMICONDUCTORS,2024-02-01,1.0,613.0739105782501,2024-05-01,63,0.08873162765378328,1.2410428569222947,0.1101197526828166,0.08873162765378337,0.2190165124296859,0.0,0.40513670256835177,0.5948632974316482,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.40513670256835177
SCALE_IN_STARTER_A_WEEKLY-EP-019,SCALE_IN_STARTER_A_WEEKLY,CHINA_INTERNET,2024-05-13,0.25,55.399872104378716,2024-05-28,11,-0.058894411809007674,0.3527266438658606,-0.04523599743984458,-0.1282466131394585,0.029673143545714487,-0.058894411809007674,-4.3219759626034095,5.3219759626034095,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-4.3219759626034095
SCALE_IN_STARTER_A_WEEKLY-EP-020,SCALE_IN_STARTER_A_WEEKLY,EUROPE_BANKS,2024-05-01,1.0,152.09036515241942,2024-07-01,42,0.011126155295225981,1.3457260391666908,0.017392075693657527,0.012923934877879871,0.06740448578324587,-0.047153705775003885,0.1917370146467649,0.808262985353235,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.1917370146467649
SCALE_IN_STARTER_A_WEEKLY-EP-021,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_SEMICONDUCTORS,2024-07-01,1.0,812.7239652923961,2024-08-01,24,-0.09733835005574121,1.3069859313837324,-0.1127642366819609,-0.08627807995039022,0.05915551839464883,-0.11677814938684505,-1.4584958815641935,2.4584958815641937,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-1.4584958815641935
SCALE_IN_STARTER_A_WEEKLY-EP-022,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_GENOMICS,2024-07-22,0.25,52.93590188353911,2024-08-05,11,-0.03784925276153339,0.3090354549011725,-0.010553133605649356,-0.03414861770156495,0.04304743339831041,-0.03784925276153339,-0.7932788323427725,1.7932788323427726,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-0.7932788323427725
SCALE_IN_STARTER_A_WEEKLY-EP-023,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_GENOMICS,2024-08-12,0.25,52.02869953644466,2024-08-19,6,0.03536897777043224,0.2926580157000038,0.010351014851632256,0.035368977770432276,0.03536897777043224,-0.0012395669779358132,1.0000000000000009,-9.80929382373613e-16,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",1.0000000000000009
SCALE_IN_STARTER_A_WEEKLY-EP-024,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_URANIUM_NUCLEAR,2024-10-21,0.25,146.68728270116003,2024-10-28,6,-0.062123451176537725,0.3442712561585256,-0.0213873185734495,-0.06212345117653779,0.0,-0.062123451176537725,,,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",
SCALE_IN_STARTER_A_WEEKLY-EP-025,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_GOLD_MINERS,2024-08-01,0.75,159.95561485031527,2024-12-02,87,0.015769944341372355,0.8983005310726271,0.034831905524453144,0.03877533667141626,0.18274582560296793,-0.05844155844155863,0.21218179153191297,0.7878182084680871,False,True,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.21218179153191297
SCALE_IN_STARTER_A_WEEKLY-EP-026,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_SOFTWARE,2024-12-02,1.0,260.13492012982886,2025-03-03,63,-0.04709480122324183,1.1913907537202795,-0.0561083107256648,-0.04709480122324181,0.08825688073394478,-0.050886850152905505,-0.5336105336105372,1.5336105336105372,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-0.5336105336105372
SCALE_IN_STARTER_A_WEEKLY-EP-027,SCALE_IN_STARTER_A_WEEKLY,EUROPE_BANKS,2025-03-03,1.0,202.05894865248737,2025-04-01,22,0.03261254874158026,1.1307093932226362,0.036875315199035974,0.03261254874158036,0.07718894009216548,-0.038461538461538436,0.42250287026405825,0.5774971297359417,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.42250287026405825
SCALE_IN_STARTER_A_WEEKLY-EP-028,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_URANIUM_NUCLEAR,2025-06-02,0.25,110.65326906955751,2025-06-09,6,0.12032851115129573,0.3249087791478077,0.039095789654840896,0.12032851115129584,0.12032851115129573,0.0,1.0000000000000009,-9.22659986401071e-16,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",1.0000000000000009
SCALE_IN_STARTER_A_WEEKLY-EP-029,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_GOLD_MINERS,2025-04-01,1.0,213.47199557636372,2025-07-01,62,0.06846617238183494,1.1628824495879855,0.12230849262678145,0.10517700449440603,0.1376274328081557,-0.10090361445783125,0.7642154063936977,0.2357845936063023,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.7642154063936977
SCALE_IN_STARTER_A_WEEKLY-EP-030,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_URANIUM_NUCLEAR,2025-06-16,0.25,129.23721547974765,2025-07-01,12,-0.007418876201535585,0.33822805478540213,-0.00438070201393137,-0.012951917949889829,0.014773240436100732,-0.011934713889426574,-0.8767147604421156,1.8767147604421155,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-0.8767147604421156
SCALE_IN_STARTER_A_WEEKLY-EP-031,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_URANIUM_NUCLEAR,2025-07-07,0.25,128.22005914863806,2025-07-14,6,0.007997919240522622,0.336282210166637,0.0026895579589372165,0.007997919240522617,0.007997919240522622,-0.04337083035307887,0.9999999999999993,6.506905448060459e-16,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.9999999999999993
SCALE_IN_STARTER_A_WEEKLY-EP-032,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_SOLAR,2025-07-28,0.25,50.91534974195651,2025-08-01,5,-0.039296110082032154,0.3507691925326011,-0.01378386480314664,-0.0392961100820322,0.0,-0.039296110082032154,,,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",
SCALE_IN_STARTER_A_WEEKLY-EP-033,SCALE_IN_STARTER_A_WEEKLY,EUROPE_BANKS,2025-07-01,1.0,229.95755216193234,2025-09-01,44,0.1432019934589619,1.308996694535551,0.17704786667869254,0.13525463235910726,0.20113689456470896,0.0,0.672450634438893,0.32754936556110703,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.672450634438893
SCALE_IN_STARTER_A_WEEKLY-EP-034,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_SILVER_MINERS,2025-09-01,1.0,185.01994885730738,2026-04-01,150,0.6494795449043804,1.4634583346132846,0.9504862531511582,0.6494795449043802,1.0213023480997343,0.0,0.635932685470489,0.364067314529511,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.635932685470489
SCALE_IN_STARTER_A_WEEKLY-EP-035,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_OIL_GAS,2026-04-01,1.0,162.16938321957173,2026-05-01,21,-0.023880597014924843,2.404256889413385,-0.05741508989643762,-0.023880597014924784,0.03283582089552217,-0.11361940298507467,-0.7272727272727141,1.7272727272727142,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-0.7272727272727141
SCALE_IN_STARTER_A_WEEKLY-EP-036,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_CYBERSECURITY,2026-05-18,0.25,218.48619857251188,2026-08-03,55,0.1672095548317034,0.6366192771624308,0.10836877729659367,0.17022540972937553,0.19720412595005343,0.0,0.8631939565630037,0.13680604343699634,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.8631939565630037
SCALE_IN_STARTER_A_WEEKLY-EP-037,SCALE_IN_STARTER_A_WEEKLY,GLOBAL_SEMICONDUCTORS,2026-05-01,1.0,1507.4353369623436,2026-08-21,79,0.1440075198865256,2.3374225123188794,0.39251344210163963,0.16792575584130917,0.3988584745957655,0.0,0.4210158904395809,0.5789841095604191,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.4210158904395809
SCALE_IN_STARTER_B_WEEKLY-EP-001,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_CYBERSECURITY,2021-09-01,1.0,142.588339554278,2021-10-01,23,-0.033066444837266507,0.99798404,-0.03299978420713234,-0.03306644483726648,0.021940314027243835,-0.033066444837266507,-1.507109004739269,2.5071090047392692,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-1.507109004739269
SCALE_IN_STARTER_B_WEEKLY-EP-002,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_OIL_GAS,2021-10-01,1.0,77.89273826469918,2021-12-01,44,0.054962128568654345,0.9610923987696961,0.05282368398753656,0.05496212856865446,0.12390755486502303,0.0,0.4435736677115991,0.5564263322884009,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.4435736677115991
SCALE_IN_STARTER_B_WEEKLY-EP-003,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_SEMICONDUCTORS,2021-12-01,1.0,493.5255024808578,2022-02-01,42,-0.1295286535384509,1.0098284984262038,-0.13080172570590176,-0.1295286535384508,0.0030034593415630972,-0.1775169615002996,-43.12648809523751,44.12648809523751,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-43.12648809523751
SCALE_IN_STARTER_B_WEEKLY-EP-004,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_OIL_GAS,2022-02-01,1.0,96.15192161787301,2022-09-01,147,0.350377595972307,0.8754787456294209,0.30674813821848734,0.350377595972307,0.47388294524858243,-0.01982378854625544,0.7393758300132771,0.2606241699867229,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.7393758300132771
SCALE_IN_STARTER_B_WEEKLY-EP-005,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_INFRASTRUCTURE,2022-09-01,1.0,201.85540207525662,2022-10-03,22,-0.07661078372924779,1.1774660563125166,-0.09020659738868853,-0.0766107837292478,0.02030008236658576,-0.07802294893013717,-3.7739149204315696,4.77391492043157,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-3.7739149204315696
SCALE_IN_STARTER_B_WEEKLY-EP-006,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_GOLD_MINERS,2022-11-14,0.25,112.65890591382365,2022-11-28,11,-0.036549226210075836,0.3115640664436079,-0.011387425543378515,-0.03654922621007581,0.0,-0.05323235649215241,,,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",
SCALE_IN_STARTER_B_WEEKLY-EP-007,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_OIL_GAS,2022-10-03,1.0,127.34532350208517,2022-12-01,44,0.061297220242338524,1.0828785010881328,0.0917945806771654,0.08476904896064093,0.18460441910192538,0.0,0.4591929563389136,0.5408070436610865,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.4591929563389136
SCALE_IN_STARTER_B_WEEKLY-EP-008,SCALE_IN_STARTER_B_WEEKLY,EUROPE_BANKS,2022-12-01,1.0,93.77808761172199,2023-04-03,85,0.13144110259389885,1.1560985596410756,0.1519588693864411,0.13144110259389868,0.3216842561964146,-0.006667936749857106,0.40860284599580504,0.591397154004195,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.40860284599580504
SCALE_IN_STARTER_B_WEEKLY-EP-009,SCALE_IN_STARTER_B_WEEKLY,CHINA_INTERNET,2023-07-31,0.25,54.13149123981101,2023-08-07,6,-0.04840450131031304,0.379783497583978,-0.01838323080643889,-0.048404501310312924,0.0,-0.0566517650685987,,,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",
SCALE_IN_STARTER_B_WEEKLY-EP-010,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_SEMICONDUCTORS,2023-04-03,1.0,440.4941532900711,2023-10-02,125,0.1306530798391521,1.3027932793114065,0.1804118075310044,0.13848076313869329,0.17651477215823874,-0.08482724086129156,0.784527897838208,0.215472102161792,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.784527897838208
SCALE_IN_STARTER_B_WEEKLY-EP-011,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_URANIUM_NUCLEAR,2023-10-02,1.0,132.85562406746536,2024-01-02,64,0.04060244744273622,1.4559126414584413,0.05911361650603175,0.040602447442736306,0.05723250705993177,-0.07969877627863153,0.7094298245613969,0.2905701754386031,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.7094298245613969
SCALE_IN_STARTER_B_WEEKLY-EP-012,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_AI,2024-01-02,1.0,125.27790643816589,2024-02-01,23,-0.06525556890655348,1.5089342329326152,-0.09846636181259183,-0.06525556890655357,0.0,-0.08235511599963019,,,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",
SCALE_IN_STARTER_B_WEEKLY-EP-013,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_SEMICONDUCTORS,2024-02-01,1.0,613.0739105782501,2024-05-01,63,0.08873162765378328,1.4047940796355434,0.12464966520446041,0.08873162765378342,0.2190165124296859,0.0,0.405136702568352,0.594863297431648,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.405136702568352
SCALE_IN_STARTER_B_WEEKLY-EP-014,SCALE_IN_STARTER_B_WEEKLY,EUROPE_BANKS,2024-05-01,1.0,152.09036515241942,2024-07-01,42,0.011126155295225981,1.5232940498606438,0.016948406159043472,0.011126155295226139,0.06740448578324587,-0.047153705775003885,0.16506550218341207,0.8349344978165879,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.16506550218341207
SCALE_IN_STARTER_B_WEEKLY-EP-015,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_SEMICONDUCTORS,2024-07-01,1.0,812.7239652923961,2024-08-01,24,-0.09733835005574121,1.5340495661956084,-0.13235504487333394,-0.08627820625220736,0.05915551839464883,-0.11677814938684505,-1.4584980166450883,2.4584980166450885,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-1.4584980166450883
SCALE_IN_STARTER_B_WEEKLY-EP-016,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_GENOMICS,2024-07-22,0.25,52.93590188353911,2024-08-01,9,0.02729044834308003,0.36272579996029225,0.009898949706518723,0.027290448343079993,0.04304743339831041,0.0,0.6339622641509477,0.36603773584905225,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.6339622641509477
SCALE_IN_STARTER_B_WEEKLY-EP-017,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_GOLD_MINERS,2024-08-01,1.0,159.95561485031527,2024-12-02,87,0.015769944341372355,1.404420846867359,0.022147638586961227,0.01576994434137232,0.18274582560296793,-0.05844155844155863,0.08629441624365183,0.9137055837563481,False,True,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.08629441624365183
SCALE_IN_STARTER_B_WEEKLY-EP-018,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_SOFTWARE,2024-12-02,1.0,260.13492012982886,2025-03-03,63,-0.04709480122324183,1.4208302915125028,-0.06691372015074193,-0.047094801223241736,0.08825688073394478,-0.050886850152905505,-0.5336105336105363,1.5336105336105361,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-0.5336105336105363
SCALE_IN_STARTER_B_WEEKLY-EP-019,SCALE_IN_STARTER_B_WEEKLY,EUROPE_BANKS,2025-03-03,1.0,202.05894865248737,2025-04-01,22,0.03261254874158026,1.3484689850763139,0.04397701050231051,0.03261254874158023,0.07718894009216548,-0.038461538461538436,0.42250287026405664,0.5774971297359434,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.42250287026405664
SCALE_IN_STARTER_B_WEEKLY-EP-020,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_URANIUM_NUCLEAR,2025-06-02,0.25,110.65326906955751,2025-06-09,6,0.12032851115129573,0.3874851435119792,0.04662551041204266,0.12032851115129584,0.12032851115129573,0.0,1.0000000000000009,-9.22659986401071e-16,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",1.0000000000000009
SCALE_IN_STARTER_B_WEEKLY-EP-021,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_GOLD_MINERS,2025-04-01,1.0,213.47199557636372,2025-07-01,62,0.06846617238183494,1.38684429159631,0.14586375352755654,0.10517673426745108,0.1376274328081557,-0.10090361445783125,0.7642134429264628,0.23578655707353727,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.7642134429264628
SCALE_IN_STARTER_B_WEEKLY-EP-022,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_URANIUM_NUCLEAR,2025-06-16,0.25,129.23721547974765,2025-07-01,12,-0.007418876201535585,0.4033727842453878,-0.005224468093731616,-0.012951959819265751,0.014773240436100732,-0.011934713889426574,-0.8767175945783434,1.8767175945783434,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-0.8767175945783434
SCALE_IN_STARTER_B_WEEKLY-EP-023,SCALE_IN_STARTER_B_WEEKLY,EUROPE_BANKS,2025-07-01,1.0,229.95755216193234,2025-09-01,44,0.1432019934589619,1.5611323772120753,0.22355726847009727,0.14320199345896192,0.20113689456470896,0.0,0.7119628339140512,0.28803716608594876,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.7119628339140512
SCALE_IN_STARTER_B_WEEKLY-EP-024,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_SILVER_MINERS,2025-09-01,1.0,185.01994885730738,2026-04-01,150,0.6494795449043804,1.7775189670994438,1.1544622098106512,0.6494795449043804,1.0213023480997343,0.0,0.6359326854704892,0.3640673145295108,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.6359326854704892
SCALE_IN_STARTER_B_WEEKLY-EP-025,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_OIL_GAS,2026-04-01,1.0,162.16938321957173,2026-05-01,21,-0.023880597014924843,2.9202213322024546,-0.06973662882871379,-0.023880597014924843,0.03283582089552217,-0.11361940298507467,-0.7272727272727159,1.727272727272716,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-0.7272727272727159
SCALE_IN_STARTER_B_WEEKLY-EP-026,SCALE_IN_STARTER_B_WEEKLY,GLOBAL_SEMICONDUCTORS,2026-05-01,1.0,1507.4353369623436,2026-08-21,79,0.1440075198865256,2.839050844560246,0.40884467095686716,0.1440075198865257,0.3988584745957655,0.0,0.3610491667062464,0.6389508332937536,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.3610491667062464
SCALE_IN_STARTER_A_MONTHLY-EP-001,SCALE_IN_STARTER_A_MONTHLY,GLOBAL_CYBERSECURITY,2021-09-01,1.0,142.588339554278,2021-10-01,23,-0.033066444837266507,0.99798404,-0.03299978420713234,-0.03306644483726648,0.021940314027243835,-0.033066444837266507,-1.507109004739269,2.5071090047392692,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-1.507109004739269
SCALE_IN_STARTER_A_MONTHLY-EP-002,SCALE_IN_STARTER_A_MONTHLY,GLOBAL_OIL_GAS,2021-10-01,1.0,77.89273826469918,2021-12-01,44,0.054962128568654345,0.9610923987696961,0.05282368398753656,0.05496212856865446,0.12390755486502303,0.0,0.4435736677115991,0.5564263322884009,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.4435736677115991
SCALE_IN_STARTER_A_MONTHLY-EP-003,SCALE_IN_STARTER_A_MONTHLY,GLOBAL_SEMICONDUCTORS,2021-12-01,1.0,493.5255024808578,2022-02-01,42,-0.1295286535384509,1.0098284984262038,-0.13080172570590176,-0.1295286535384508,0.0030034593415630972,-0.1775169615002996,-43.12648809523751,44.12648809523751,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-43.12648809523751
SCALE_IN_STARTER_A_MONTHLY-EP-004,SCALE_IN_STARTER_A_MONTHLY,GLOBAL_OIL_GAS,2022-02-01,1.0,96.15192161787301,2022-09-01,147,0.350377595972307,0.8754787456294209,0.30674813821848734,0.350377595972307,0.47388294524858243,-0.01982378854625544,0.7393758300132771,0.2606241699867229,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.7393758300132771
SCALE_IN_STARTER_A_MONTHLY-EP-005,SCALE_IN_STARTER_A_MONTHLY,GLOBAL_INFRASTRUCTURE,2022-09-01,1.0,201.85540207525662,2022-10-03,22,-0.07661078372924779,1.1774660563125166,-0.09020659738868853,-0.0766107837292478,0.02030008236658576,-0.07802294893013717,-3.7739149204315696,4.77391492043157,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-3.7739149204315696
SCALE_IN_STARTER_A_MONTHLY-EP-006,SCALE_IN_STARTER_A_MONTHLY,GLOBAL_OIL_GAS,2022-10-03,1.0,127.34532350208517,2022-12-01,44,0.061297220242338524,1.0828785010881328,0.06637744197689255,0.06129722024233839,0.18460441910192538,0.0,0.3320463320463333,0.6679536679536667,False,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.3320463320463333
SCALE_IN_STARTER_A_MONTHLY-EP-007,SCALE_IN_STARTER_A_MONTHLY,GLOBAL_GOLD_MINERS,2022-12-01,0.25,115.47816072101843,2023-03-01,62,-0.03790555734018641,0.2861527598231913,-0.05196975073255139,-0.18161540977155896,0.1300995823964024,-0.07334832423171656,-1.3959722731329929,2.395972273132993,True,True,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-1.3959722731329929
SCALE_IN_STARTER_A_MONTHLY-EP-008,SCALE_IN_STARTER_A_MONTHLY,EUROPE_BANKS,2022-12-01,0.75,93.77808761172199,2023-04-03,85,0.13144110259389885,0.858458279469574,-0.010676662728003328,-0.012437019926699579,0.3216842561964146,-0.006667936749857106,-0.03866219650832324,1.0386621965083234,True,True,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-0.03866219650832324
SCALE_IN_STARTER_A_MONTHLY-EP-009,SCALE_IN_STARTER_A_MONTHLY,CHINA_INTERNET,2023-08-01,0.25,53.29285783922507,2023-09-01,23,-0.025757457136146633,0.3148496353693692,-0.00810972598735793,-0.02575745713614665,0.0028184451577544234,-0.13129257026540353,-9.13888888888962,10.13888888888962,True,False,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",-9.13888888888962
SCALE_IN_STARTER_A_MONTHLY-EP-010,SCALE_IN_STARTER_A_MONTHLY,GLOBAL_SEMICONDUCTORS,2023-04-03,1.0,440.4941532900711,2023-10-02,125,0.1306530798391521,1.071547236349147,0.14565021620132068,0.13592514754418425,0.17651477215823874,-0.08482724086129156,0.7700497011226491,0.22995029887735088,False,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.7700497011226491
