signal_date,execution_date,execution_lag_xlon_sessions,execution_status,complete_eligible_industry_theme_universe,family_count,rank_1_family,rank_2_family,rank_3_family,rank_4_family,rank_5_family,selected_family,previous_holding,switch_occurred,RS63,RS126,RS252,rank_RS63,rank_RS126,rank_RS252,composite_score,entry_implementation_ticker,entry_implementation_ISIN,parent_sector,geography,industry,theme,deepvue_label,research_maturity,transaction_cost_estimate_normalised,warning,global_trend_regime,global_realised_volatility_63,global_vol_q33_prior,global_vol_q67_prior,cross_sectional_dispersion_rs63,leadership_breadth_positive_rs63,rotation_intensity_rank_change_21,eligible_family_count,mature_family_count,theme_family_count,industry_family_count,recent_launch_count_252,us_technology_dominance,volatility_regime,dispersion_q33_prior,dispersion_q67_prior,rotation_q33_prior,rotation_q67_prior,dispersion_regime,rotation_intensity_regime,breadth_regime,selected_family_holding_period_return_gbp,candidate_net_holding_period_return,global_benchmark_holding_period_return,equal_weight_pool_holding_period_return,unselected_pool_holding_period_return,subsequent_endpoint_date,selected_minus_unselected
2023-10-31,2023-11-01,1.0,NO_SWITCH_REVIEW,GLOBAL_URANIUM_NUCLEAR;EUROPE_BANKS;GLOBAL_SEMICONDUCTORS;GLOBAL_SOFTWARE;GLOBAL_OIL_GAS;GLOBAL_CYBERSECURITY;GLOBAL_GOLD_MINERS;GLOBAL_WATER;GLOBAL_ROBOTICS_AUTOMATION;CHINA_INTERNET;GLOBAL_TRANSPORTATION;GLOBAL_AI;GLOBAL_RETAIL;GLOBAL_INFRASTRUCTURE;GLOBAL_SILVER_MINERS;US_BANKS;GLOBAL_AGRIBUSINESS;GLOBAL_BIOTECHNOLOGY;GLOBAL_BATTERY_EV;GLOBAL_CLEAN_ENERGY;GLOBAL_GENOMICS;GLOBAL_SOLAR,22,GLOBAL_URANIUM_NUCLEAR,EUROPE_BANKS,GLOBAL_SEMICONDUCTORS,GLOBAL_SOFTWARE,GLOBAL_OIL_GAS,GLOBAL_URANIUM_NUCLEAR,GLOBAL_URANIUM_NUCLEAR,NO,0.48755229554913937,0.5730995996466481,0.27032645515559883,1.0,1.0,0.9545454545454546,0.9848484848484849,NUCG,IE000M7V94E1,GLOBAL_ENERGY,GLOBAL,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,NOT_APPLICABLE,NEW,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",BELOW_OR_EQUAL_200,0.10547872884761345,0.11307511728940892,0.1504925504779092,0.14242424705926346,0.22727272727272727,0.11363636363636359,22,12,13,9,0,NOT_DOMINANT,LOW,0.06321303937810847,0.09551372673114965,0.11111111111111116,0.16666666666666666,HIGH,NORMAL,NARROW,0.012076258198982615,0.012076258198982615,0.043749999999999956,0.07066392883521622,0.07318406588229931,2023-12-01,-0.061107807683316695
2023-11-30,2023-12-01,1.0,NO_SWITCH_REVIEW,GLOBAL_URANIUM_NUCLEAR;EUROPE_BANKS;GLOBAL_AI;GLOBAL_CYBERSECURITY;GLOBAL_SEMICONDUCTORS;GLOBAL_RETAIL;GLOBAL_SOFTWARE;GLOBAL_GOLD_MINERS;US_BANKS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_WATER;GLOBAL_SILVER_MINERS;GLOBAL_TRANSPORTATION;GLOBAL_OIL_GAS;CHINA_INTERNET;GLOBAL_INFRASTRUCTURE;GLOBAL_BATTERY_EV;GLOBAL_BIOTECHNOLOGY;GLOBAL_AGRIBUSINESS;GLOBAL_GENOMICS;GLOBAL_CLEAN_ENERGY;GLOBAL_SOLAR,22,GLOBAL_URANIUM_NUCLEAR,EUROPE_BANKS,GLOBAL_AI,GLOBAL_CYBERSECURITY,GLOBAL_SEMICONDUCTORS,GLOBAL_URANIUM_NUCLEAR,GLOBAL_URANIUM_NUCLEAR,NO,0.18255643692437196,0.37471706397223215,0.27849206050899955,1.0,1.0,0.9545454545454546,0.9848484848484849,NUCG,IE000M7V94E1,GLOBAL_ENERGY,GLOBAL,URANIUM_AND_NUCLEAR,URANIUM_NUCLEAR,NOT_APPLICABLE,NEW,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.10102346298933279,0.11268671734907446,0.14987548728385844,0.09805036006296378,0.4090909090909091,0.18181818181818182,22,12,13,9,0,DOMINANT,LOW,0.06370932296578581,0.09585222266448826,0.11111111111111116,0.16666666666666666,HIGH,HIGH,MEDIUM,0.004360993337370722,0.0003223391923345975,0.042062217029355864,0.05792473090984673,0.06044027114295303,2024-01-02,-0.056079277805582306
2023-12-29,2024-01-02,1.0,EXECUTED,GLOBAL_AI;GLOBAL_SEMICONDUCTORS;GLOBAL_CYBERSECURITY;GLOBAL_SOFTWARE;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_URANIUM_NUCLEAR;GLOBAL_RETAIL;US_BANKS;EUROPE_BANKS;GLOBAL_GOLD_MINERS;GLOBAL_SILVER_MINERS;GLOBAL_WATER;GLOBAL_TRANSPORTATION;GLOBAL_GENOMICS;GLOBAL_INFRASTRUCTURE;GLOBAL_OIL_GAS;GLOBAL_BATTERY_EV;GLOBAL_CLEAN_ENERGY;GLOBAL_AGRIBUSINESS;CHINA_INTERNET;GLOBAL_SOLAR,21,GLOBAL_AI,GLOBAL_SEMICONDUCTORS,GLOBAL_CYBERSECURITY,GLOBAL_SOFTWARE,GLOBAL_ROBOTICS_AUTOMATION,GLOBAL_AI,GLOBAL_URANIUM_NUCLEAR,YES,0.2295287884222983,0.14526197850781264,0.42302578121532,1.0,0.9523809523809523,1.0,0.984126984126984,AIAA,IE000Q9W2IR3,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE_AND_SERVICES,AI,AI,NEW,0.006077925356478958,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.09618471680868271,0.11223013384139133,0.14912811070853896,0.09045157400864111,0.5714285714285714,0.11904761904761907,21,12,13,8,0,DOMINANT,LOW,0.06425445172418903,0.09575672273212449,0.11111111111111116,0.16666666666666666,NORMAL,NORMAL,MEDIUM,-0.06525556890655348,-0.06901574996794746,0.013454800280307877,-0.03550746145264583,-0.03403633501832959,2024-02-01,-0.031219233888223896
2024-01-31,2024-02-01,1.0,EXECUTED,GLOBAL_SEMICONDUCTORS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_CYBERSECURITY;GLOBAL_SOFTWARE;GLOBAL_AI;GLOBAL_ROBOTICS_AUTOMATION;US_BANKS;GLOBAL_WATER;EUROPE_BANKS;GLOBAL_RETAIL;GLOBAL_TRANSPORTATION;GLOBAL_INFRASTRUCTURE;GLOBAL_GENOMICS;GLOBAL_BIOTECHNOLOGY;GLOBAL_GOLD_MINERS;GLOBAL_SILVER_MINERS;GLOBAL_OIL_GAS;GLOBAL_BATTERY_EV;GLOBAL_AGRIBUSINESS;GLOBAL_CLEAN_ENERGY;GLOBAL_SOLAR;CHINA_INTERNET,22,GLOBAL_SEMICONDUCTORS,GLOBAL_URANIUM_NUCLEAR,GLOBAL_CYBERSECURITY,GLOBAL_SOFTWARE,GLOBAL_AI,GLOBAL_SEMICONDUCTORS,GLOBAL_AI,YES,0.15719535498473713,0.12418209706053074,0.3372535505119205,1.0,0.9545454545454546,1.0,0.9848484848484849,SMGB,IE00BMC38736,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,Semiconductors,MATURE,0.005660664609811573,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.07667446990348653,0.11160523650438765,0.14852177512087272,0.11019746827088595,0.45454545454545453,0.07792207792207795,22,13,13,9,0,DOMINANT,LOW,0.06467468930299336,0.09568491121086317,0.11111111111111116,0.16666666666666663,HIGH,LOW,MEDIUM,0.16457993104699686,0.16457993104699686,0.051860047019775646,0.04885655182096893,0.04341481447140949,2024-03-01,0.12116511657558737
2024-02-29,2024-03-01,1.0,NO_SWITCH_REVIEW,GLOBAL_SEMICONDUCTORS;GLOBAL_AI;GLOBAL_CYBERSECURITY;GLOBAL_RETAIL;GLOBAL_URANIUM_NUCLEAR;US_BANKS;GLOBAL_SOFTWARE;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_WATER;GLOBAL_GENOMICS;EUROPE_BANKS;GLOBAL_BIOTECHNOLOGY;GLOBAL_TRANSPORTATION;GLOBAL_INFRASTRUCTURE;GLOBAL_BATTERY_EV;GLOBAL_OIL_GAS;GLOBAL_GOLD_MINERS;GLOBAL_AGRIBUSINESS;CHINA_INTERNET;GLOBAL_CLEAN_ENERGY;GLOBAL_SILVER_MINERS;GLOBAL_SOLAR,22,GLOBAL_SEMICONDUCTORS,GLOBAL_AI,GLOBAL_CYBERSECURITY,GLOBAL_RETAIL,GLOBAL_URANIUM_NUCLEAR,GLOBAL_SEMICONDUCTORS,GLOBAL_SEMICONDUCTORS,NO,0.15358596411304526,0.20326994023091793,0.39121534165237204,1.0,1.0,1.0,1.0,SMGB,IE00BMC38736,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,Semiconductors,MATURE,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.08633454834586306,0.11117328465162742,0.1483451408133042,0.08879559603260044,0.36363636363636365,0.09090909090909094,22,13,13,9,0,DOMINANT,LOW,0.06550952350602239,0.095924090485865,0.11111111111111116,0.16666666666666663,NORMAL,LOW,MEDIUM,0.010361483328139576,0.010361483328139576,0.021167499342624296,0.03195283001368909,0.03289853884075655,2024-04-02,-0.022537055512616977
2024-03-28,2024-04-02,1.0,NO_SWITCH_REVIEW,GLOBAL_SEMICONDUCTORS;EUROPE_BANKS;GLOBAL_AI;US_BANKS;GLOBAL_RETAIL;GLOBAL_SOFTWARE;GLOBAL_WATER;GLOBAL_GOLD_MINERS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_CYBERSECURITY;GLOBAL_URANIUM_NUCLEAR;GLOBAL_OIL_GAS;GLOBAL_INFRASTRUCTURE;GLOBAL_BIOTECHNOLOGY;GLOBAL_TRANSPORTATION;GLOBAL_BATTERY_EV;GLOBAL_AGRIBUSINESS;GLOBAL_GENOMICS;GLOBAL_SILVER_MINERS;CHINA_INTERNET;GLOBAL_CLEAN_ENERGY;GLOBAL_SOLAR,22,GLOBAL_SEMICONDUCTORS,EUROPE_BANKS,GLOBAL_AI,US_BANKS,GLOBAL_RETAIL,GLOBAL_SEMICONDUCTORS,GLOBAL_SEMICONDUCTORS,NO,0.12301623224372848,0.2507050318071473,0.33109198623318914,1.0,1.0,1.0,1.0,SMGB,IE00BMC38736,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,Semiconductors,MATURE,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.09629199599788132,0.11048732458202783,0.14757903221711388,0.07747603630848066,0.22727272727272727,0.13636363636363635,22,13,13,9,0,NOT_DOMINANT,LOW,0.06562575035795198,0.09585222266448826,0.11111111111111116,0.16666666666666663,NORMAL,NORMAL,NARROW,-0.07471663196854028,-0.07843712144893478,-0.023947470065662002,-0.012462016231989503,-0.00950075784186133,2024-05-01,-0.06521587412667895
2024-04-30,2024-05-01,1.0,EXECUTED,EUROPE_BANKS;GLOBAL_SEMICONDUCTORS;US_BANKS;GLOBAL_RETAIL;GLOBAL_GOLD_MINERS;GLOBAL_SOFTWARE;GLOBAL_AI;GLOBAL_SILVER_MINERS;GLOBAL_WATER;GLOBAL_OIL_GAS;CHINA_INTERNET;GLOBAL_BATTERY_EV;GLOBAL_URANIUM_NUCLEAR;GLOBAL_CYBERSECURITY;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_TRANSPORTATION;GLOBAL_INFRASTRUCTURE;GLOBAL_BIOTECHNOLOGY;GLOBAL_AGRIBUSINESS;GLOBAL_CLEAN_ENERGY;GLOBAL_GENOMICS;GLOBAL_SOLAR,22,EUROPE_BANKS,GLOBAL_SEMICONDUCTORS,US_BANKS,GLOBAL_RETAIL,GLOBAL_GOLD_MINERS,EUROPE_BANKS,GLOBAL_SEMICONDUCTORS,YES,0.1505774472082393,0.12726328511729035,0.19339640416509107,0.8636363636363636,0.9090909090909091,0.8636363636363636,0.8787878787878787,S7XP,IE00B3Q19T94,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,Banks,MATURE,0.006135460502310643,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.10891545995449524,0.11024639692269808,0.14727085176121069,0.09888314815740204,0.5454545454545454,0.1818181818181818,22,13,13,9,0,NOT_DOMINANT,LOW,0.06583404821759518,0.09580447269830637,0.11111111111111116,0.16666666666666666,HIGH,HIGH,MEDIUM,0.06304821333961308,0.06304821333961308,0.025854108956602007,0.026410599387958644,0.025853474087548456,2024-06-03,0.037194739252064624
2024-05-31,2024-06-03,1.0,NO_SWITCH_REVIEW,EUROPE_BANKS;GLOBAL_SEMICONDUCTORS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_SILVER_MINERS;GLOBAL_GOLD_MINERS;US_BANKS;GLOBAL_RETAIL;GLOBAL_OIL_GAS;GLOBAL_AI;GLOBAL_WATER;CHINA_INTERNET;GLOBAL_BATTERY_EV;GLOBAL_SOFTWARE;GLOBAL_INFRASTRUCTURE;GLOBAL_SOLAR;GLOBAL_CYBERSECURITY;GLOBAL_BIOTECHNOLOGY;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_TRANSPORTATION;GLOBAL_CLEAN_ENERGY;GLOBAL_AGRIBUSINESS;GLOBAL_GENOMICS,22,EUROPE_BANKS,GLOBAL_SEMICONDUCTORS,GLOBAL_URANIUM_NUCLEAR,GLOBAL_SILVER_MINERS,GLOBAL_GOLD_MINERS,EUROPE_BANKS,EUROPE_BANKS,NO,0.20870069206350972,0.1574297370211668,0.26128838402100696,0.9090909090909091,0.9545454545454546,0.9090909090909091,0.9242424242424241,S7XP,IE00B3Q19T94,EUROPE_FINANCIALS,EUROPE,BANKS,NOT_APPLICABLE,Banks,MATURE,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.100429520491639,0.10980086759456474,0.14688212623005203,0.14779061367960364,0.5454545454545454,0.11363636363636365,22,13,13,9,0,NOT_DOMINANT,LOW,0.06621774894331652,0.09616934662392287,0.11111111111111116,0.16666666666666666,HIGH,NORMAL,MEDIUM,-0.04884261823014735,-0.05266700552444825,0.03266040889803268,-0.016265465309075577,-0.014801007142542288,2024-07-01,-0.03404161108760506
2024-06-28,2024-07-01,1.0,EXECUTED,GLOBAL_SEMICONDUCTORS;US_BANKS;EUROPE_BANKS;GLOBAL_GOLD_MINERS;GLOBAL_SILVER_MINERS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_AI;GLOBAL_SOFTWARE;GLOBAL_RETAIL;GLOBAL_CYBERSECURITY;CHINA_INTERNET;GLOBAL_OIL_GAS;GLOBAL_WATER;GLOBAL_BIOTECHNOLOGY;GLOBAL_INFRASTRUCTURE;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_TRANSPORTATION;GLOBAL_BATTERY_EV;GLOBAL_AGRIBUSINESS;GLOBAL_CLEAN_ENERGY;GLOBAL_GENOMICS;GLOBAL_SOLAR,22,GLOBAL_SEMICONDUCTORS,US_BANKS,EUROPE_BANKS,GLOBAL_GOLD_MINERS,GLOBAL_SILVER_MINERS,GLOBAL_SEMICONDUCTORS,EUROPE_BANKS,YES,0.105674627420554,0.2362885275367077,0.3563890259533413,0.9545454545454546,1.0,1.0,0.9848484848484849,SMGB,IE00BMC38736,GLOBAL_TECHNOLOGY,GLOBAL,SEMICONDUCTORS,SEMICONDUCTORS,Semiconductors,MATURE,0.0061785545434353845,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.09253775034371367,0.10961346159010171,0.14638340993877022,0.06325543402921595,0.18181818181818182,0.16450216450216448,22,13,13,9,0,DOMINANT,LOW,0.06621993166368052,0.09607209229395558,0.11111111111111116,0.16666666666666663,LOW,NORMAL,NARROW,-0.09733835005574121,-0.10096985285638604,-0.006599427219524112,-0.0007100885995267037,0.003955231447941854,2024-08-01,-0.10129358150368306
2024-07-31,2024-08-01,1.0,EXECUTED,GLOBAL_GOLD_MINERS;GLOBAL_SEMICONDUCTORS;GLOBAL_SILVER_MINERS;US_BANKS;EUROPE_BANKS;GLOBAL_AI;GLOBAL_RETAIL;GLOBAL_GENOMICS;GLOBAL_BIOTECHNOLOGY;GLOBAL_WATER;GLOBAL_INFRASTRUCTURE;GLOBAL_SOFTWARE;GLOBAL_TRANSPORTATION;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_CYBERSECURITY;GLOBAL_OIL_GAS;CHINA_INTERNET;GLOBAL_URANIUM_NUCLEAR;GLOBAL_BATTERY_EV;GLOBAL_AGRIBUSINESS;GLOBAL_SOLAR;GLOBAL_CLEAN_ENERGY,22,GLOBAL_GOLD_MINERS,GLOBAL_SEMICONDUCTORS,GLOBAL_SILVER_MINERS,US_BANKS,EUROPE_BANKS,GLOBAL_GOLD_MINERS,GLOBAL_SEMICONDUCTORS,YES,0.05770878586720496,0.24230226930930354,0.1852815233276206,0.9090909090909091,1.0,0.9545454545454546,0.9545454545454544,SPGP,IE00B6R52036,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,Gold Miners,MATURE,0.005557942701627968,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.08282439995476741,0.10937442709073306,0.14594720444765888,0.06078692824779474,0.2727272727272727,0.2272727272727273,22,13,13,9,0,NOT_DOMINANT,LOW,0.06564516668592131,0.09597232619625469,0.11182336182336182,0.16666666666666666,LOW,HIGH,NARROW,0.012059369202226167,0.012059369202226167,0.009776886437703691,-0.0012765167462140958,-0.002732077805352895,2024-09-02,0.014791447007579062
2024-08-30,2024-09-02,1.0,NO_SWITCH_REVIEW,GLOBAL_GOLD_MINERS;US_BANKS;EUROPE_BANKS;GLOBAL_CYBERSECURITY;GLOBAL_SEMICONDUCTORS;GLOBAL_INFRASTRUCTURE;GLOBAL_WATER;GLOBAL_SOFTWARE;GLOBAL_RETAIL;GLOBAL_BIOTECHNOLOGY;GLOBAL_SILVER_MINERS;GLOBAL_TRANSPORTATION;GLOBAL_AI;GLOBAL_AGRIBUSINESS;GLOBAL_GENOMICS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_OIL_GAS;GLOBAL_BATTERY_EV;CHINA_INTERNET;GLOBAL_CLEAN_ENERGY;GLOBAL_URANIUM_NUCLEAR;GLOBAL_SOLAR,22,GLOBAL_GOLD_MINERS,US_BANKS,EUROPE_BANKS,GLOBAL_CYBERSECURITY,GLOBAL_SEMICONDUCTORS,GLOBAL_GOLD_MINERS,GLOBAL_GOLD_MINERS,NO,0.05386820330583042,0.4085201764245754,0.21229786214486102,0.9545454545454546,1.0,1.0,0.9848484848484849,SPGP,IE00B6R52036,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,Gold Miners,MATURE,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.114093986003601,0.10937442709073306,0.14561479579249073,0.08944740420539642,0.3181818181818182,0.13636363636363635,22,13,13,9,0,NOT_DOMINANT,NORMAL,0.06583404821759518,0.09580447269830637,0.1136363636363636,0.16666666666666669,NORMAL,NORMAL,NARROW,0.031164069660861493,0.031164069660861493,-0.0007447864945390181,0.025662182037389458,0.025251690269648908,2024-10-01,0.0059123793912125855
2024-09-30,2024-10-01,1.0,NO_SWITCH_REVIEW,GLOBAL_GOLD_MINERS;GLOBAL_RETAIL;GLOBAL_SILVER_MINERS;CHINA_INTERNET;EUROPE_BANKS;GLOBAL_INFRASTRUCTURE;GLOBAL_WATER;GLOBAL_TRANSPORTATION;GLOBAL_SOFTWARE;GLOBAL_BIOTECHNOLOGY;GLOBAL_SEMICONDUCTORS;US_BANKS;GLOBAL_CYBERSECURITY;GLOBAL_AI;GLOBAL_GENOMICS;GLOBAL_SOLAR;GLOBAL_AGRIBUSINESS;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_BATTERY_EV;GLOBAL_CLEAN_ENERGY;GLOBAL_URANIUM_NUCLEAR;GLOBAL_OIL_GAS,22,GLOBAL_GOLD_MINERS,GLOBAL_RETAIL,GLOBAL_SILVER_MINERS,CHINA_INTERNET,EUROPE_BANKS,GLOBAL_GOLD_MINERS,GLOBAL_GOLD_MINERS,NO,0.13509587966923298,0.16293695947527742,0.31326457183977285,0.9545454545454546,0.9090909090909091,1.0,0.9545454545454544,SPGP,IE00B6R52036,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,Gold Miners,MATURE,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.12949584149959795,0.1095320167519554,0.14502610659819462,0.0789588018508072,0.5714285714285714,0.2857142857142857,21,12,13,8,1,NOT_DOMINANT,NORMAL,0.06621556622295252,0.09575672273212449,0.1131507381507381,0.16666666666666666,NORMAL,HIGH,MEDIUM,0.03674074074074074,0.03674074074074074,0.02285714285714291,0.02701446477335523,0.02633276824480535,2024-11-01,0.010407972495935391
2024-10-31,2024-11-01,1.0,NO_SWITCH_REVIEW,GLOBAL_GOLD_MINERS;GLOBAL_SOFTWARE;US_BANKS;GLOBAL_SILVER_MINERS;GLOBAL_CYBERSECURITY;GLOBAL_RETAIL;CHINA_INTERNET;EUROPE_BANKS;GLOBAL_SEMICONDUCTORS;GLOBAL_TRANSPORTATION;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_AI;GLOBAL_INFRASTRUCTURE;GLOBAL_WATER;GLOBAL_URANIUM_NUCLEAR;GLOBAL_BIOTECHNOLOGY;GLOBAL_AGRIBUSINESS;GLOBAL_BATTERY_EV;GLOBAL_GENOMICS;GLOBAL_OIL_GAS;GLOBAL_SOLAR;GLOBAL_CLEAN_ENERGY,22,GLOBAL_GOLD_MINERS,GLOBAL_SOFTWARE,US_BANKS,GLOBAL_SILVER_MINERS,GLOBAL_CYBERSECURITY,GLOBAL_GOLD_MINERS,GLOBAL_GOLD_MINERS,NO,0.0496187297662356,0.14885459642333787,0.2291832495588666,0.7727272727272727,1.0,0.9545454545454546,0.909090909090909,SPGP,IE00B6R52036,GLOBAL_MATERIALS,GLOBAL,GOLD_MINERS,GOLD_MINERS,Gold Miners,MATURE,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.12493068435327509,0.10961346159010171,0.1447935257169466,0.08266774742955732,0.3181818181818182,0.1363636363636364,22,13,13,9,1,NOT_DOMINANT,NORMAL,0.0662664678780749,0.0955672520072804,0.11363636363636359,0.16666666666666666,NORMAL,NORMAL,NARROW,-0.06116033152329248,-0.06493713178875615,0.06509594364828764,0.045310982162306335,0.05070803113318778,2024-12-02,-0.11186836265648026
2024-11-29,2024-12-02,1.0,EXECUTED,GLOBAL_SOFTWARE;US_BANKS;GLOBAL_AI;GLOBAL_RETAIL;GLOBAL_SILVER_MINERS;GLOBAL_CYBERSECURITY;GLOBAL_GOLD_MINERS;GLOBAL_ROBOTICS_AUTOMATION;CHINA_INTERNET;GLOBAL_TRANSPORTATION;GLOBAL_WATER;GLOBAL_INFRASTRUCTURE;GLOBAL_SEMICONDUCTORS;GLOBAL_BIOTECHNOLOGY;GLOBAL_OIL_GAS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_AGRIBUSINESS;EUROPE_BANKS;GLOBAL_BATTERY_EV;GLOBAL_GENOMICS;GLOBAL_CLEAN_ENERGY;GLOBAL_SOLAR,22,GLOBAL_SOFTWARE,US_BANKS,GLOBAL_AI,GLOBAL_RETAIL,GLOBAL_SILVER_MINERS,GLOBAL_SOFTWARE,GLOBAL_GOLD_MINERS,YES,0.19640373865513783,0.2237576809706201,0.15611895501935713,1.0,1.0,0.9545454545454546,0.9848484848484849,KLWD,IE00BJGWQN72,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE,SOFTWARE,Software,MATURE,0.005622505407467061,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.104590167255102,0.10939839682892194,0.14431442065472277,0.09700653731158278,0.5,0.09090909090909094,22,13,13,9,1,DOMINANT,LOW,0.06658459883189884,0.09554128816834058,0.1136363636363636,0.16666666666666666,HIGH,LOW,MEDIUM,-0.0007339449541287069,-0.0007339449541285958,-0.00478905359179016,-0.014306728186898376,-0.014976750547244011,2025-01-02,0.014242805593115304
2024-12-31,2025-01-02,1.0,NO_SWITCH_REVIEW,GLOBAL_SOFTWARE;US_BANKS;GLOBAL_RETAIL;GLOBAL_AI;GLOBAL_CYBERSECURITY;GLOBAL_ROBOTICS_AUTOMATION;GLOBAL_BIOTECHNOLOGY;EUROPE_BANKS;GLOBAL_SEMICONDUCTORS;CHINA_INTERNET;GLOBAL_INFRASTRUCTURE;GLOBAL_TRANSPORTATION;GLOBAL_WATER;GLOBAL_SILVER_MINERS;GLOBAL_GOLD_MINERS;GLOBAL_BATTERY_EV;GLOBAL_OIL_GAS;GLOBAL_AGRIBUSINESS;GLOBAL_GENOMICS;GLOBAL_URANIUM_NUCLEAR;GLOBAL_CLEAN_ENERGY;GLOBAL_SOLAR,22,GLOBAL_SOFTWARE,US_BANKS,GLOBAL_RETAIL,GLOBAL_AI,GLOBAL_CYBERSECURITY,GLOBAL_SOFTWARE,GLOBAL_SOFTWARE,NO,0.18946449121491704,0.17891966113787028,0.18125936224176264,0.9565217391304348,1.0,1.0,0.9855072463768115,KLWD,IE00BJGWQN72,GLOBAL_TECHNOLOGY,GLOBAL,SOFTWARE,SOFTWARE,Software,MATURE,0.0,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",ABOVE_200,0.0882881546592042,0.10905971606351793,0.1440556960867471,0.09937428904545358,0.30434782608695654,0.12549407114624503,23,13,14,9,1,DOMINANT,LOW,0.06694377007036836,0.09585222266448826,0.11217948717948717,0.16666666666666666,HIGH,NORMAL,NARROW,0.05141388174807204,0.05141388174807182,0.01970669110907397,0.029882908772954853,0.028844979015791194,2025-02-03,0.02256890273228085
