module_id,review_date,execution_date,execution_lag_xlon_sessions,same_close_execution,execution_status,target_weights_json,selected_families,selected_count,target_risky_weight,traded_notional_fraction,trade_legs,transaction_cost_rate,transaction_cost_value,pre_trade_portfolio_value,reason
REGIME_GRADUAL_WEEKLY,2023-04-06,2023-04-11,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.24594939412046457,1,0.0005109129022514726,0.0004288482711007183,0.8393764753461601,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-04-21,2023-04-24,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.2606678480575952,1,0.0005407371180123189,0.00044482123265171173,0.8226201195265053,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-04-28,2023-05-02,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.24890905531427687,1,0.0005172972533935247,0.00042384124721378546,0.8193379037552241,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-05-05,2023-05-09,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.2525762286437596,1,0.0005247267279997012,0.00042783911094390137,0.8153560474703796,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-05-12,2023-05-15,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 1.0}",GLOBAL_SEMICONDUCTORS,1,1.0,0.24694870177366324,1,0.0005132293990263232,0.00042370903807418213,0.8255743705992384,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-08-18,2023-08-21,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.25,1,0.0005168445881757229,0.0004897026594673967,0.9474853189347933,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-08-25,2023-08-29,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 1.0}",GLOBAL_SEMICONDUCTORS,1,1.0,0.24019844040829363,1,0.0004965714941284184,0.0004899827212866062,0.9867314718631266,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-09-01,2023-09-04,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.5,1,0.0010159377778028683,0.0010173543096337948,1.0013943096337947,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-09-15,2023-09-18,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.26030807622784724,1,0.0005368675055402534,0.0005272425836691523,0.9820720722119036,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-09-22,2023-09-25,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 1.0}",GLOBAL_SEMICONDUCTORS,1,1.0,0.2529304029939825,1,0.0005222955416983964,0.0005072084511961745,0.9711138822798261,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-09-29,2023-10-02,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 1.0}",GLOBAL_URANIUM_NUCLEAR,1,1.0,2.0,2,0.004031968436892457,0.004025859410598139,0.9984848526495348,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-10-06,2023-10-09,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 0.75}",GLOBAL_URANIUM_NUCLEAR,1,0.75,0.25,1,0.0005167259421293855,0.0004930631693323925,0.954206338664785,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-10-20,2023-10-23,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 1.0}",GLOBAL_URANIUM_NUCLEAR,1,1.0,0.2516098104460711,1,0.0005200293294868178,0.0004937425328859348,0.9494513191653562,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-10-27,2023-10-30,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 0.5}",GLOBAL_URANIUM_NUCLEAR,1,0.5,0.5,1,0.0010165772555613998,0.0009787249124963045,0.9627649124963045,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-11-03,2023-11-06,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 0.75}",GLOBAL_URANIUM_NUCLEAR,1,0.75,0.2531469468594791,1,0.0005229762740222533,0.0005003303594359693,0.9566980077086242,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-11-10,2023-11-13,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 0.5}",GLOBAL_URANIUM_NUCLEAR,1,0.5,0.2607927377186291,1,0.0005375405334183134,0.0005377070345681598,1.0003097462228336,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-11-17,2023-11-20,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 1.0}",GLOBAL_URANIUM_NUCLEAR,1,1.0,0.49160914003934064,1,0.0009988988056845156,0.001016702203706302,1.0178230246351994,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-12-01,2023-12-04,1.0,False,EXECUTED,"{""GLOBAL_URANIUM_NUCLEAR"": 0.5}",GLOBAL_URANIUM_NUCLEAR,1,0.5,0.5,1,0.0010157187511446912,0.0010313078385838744,1.0153478385838743,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2023-12-29,2024-01-02,1.0,False,EXECUTED,"{""GLOBAL_AI"": 0.5}",GLOBAL_AI,1,0.5,0.9971031369774395,2,0.002025731153401328,0.0020511208782387244,1.012533610294123,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-01-19,2024-01-22,1.0,False,EXECUTED,"{""GLOBAL_AI"": 0.75}",GLOBAL_AI,1,0.75,0.2623741853789648,1,0.0005408889025627866,0.00053483906164135,0.988815002687665,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-01-26,2024-01-29,1.0,False,EXECUTED,"{""GLOBAL_AI"": 1.0}",GLOBAL_AI,1,1.0,0.24697147014397625,1,0.0005098811054496489,0.0005105796282330768,1.0013699718933728,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-01-31,2024-02-01,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 1.0}",GLOBAL_SEMICONDUCTORS,1,1.0,2.0,2,0.004033125658437358,0.003886333950486427,0.9636034876216067,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-04-30,2024-05-01,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 1.0}",EUROPE_BANKS,1,1.0,2.0,2,0.004030549125737568,0.00421141767521446,1.044874418803615,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-05-10,2024-05-13,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.75}",EUROPE_BANKS,1,0.75,0.25,1,0.0005146129141921493,0.0005620523054134668,1.0921846108269337,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-06-07,2024-06-10,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.5}",EUROPE_BANKS,1,0.5,0.24476482405836264,1,0.0005043983147891763,0.0005414202417322912,1.0733981971343205,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-06-28,2024-07-01,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.9959167407183049,2,0.00202174143827012,0.002157753104594413,1.0672745108497503,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-07-19,2024-07-22,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.26440072739081205,1,0.000544172400189452,0.0005650265014018399,1.0383225999795793,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-07-31,2024-08-01,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,1.4906823696134808,2,0.003013225477570461,0.0030188301415705445,1.0018600214427373,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-08-02,2024-08-05,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 1.0}",GLOBAL_GOLD_MINERS,1,1.0,0.2615623541705937,1,0.0005398333724030031,0.0005156450923710596,0.9551930627699575,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-09-20,2024-09-23,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,0.25,1,0.0005148759095504765,0.000552397787075977,1.072875574151954,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-09-27,2024-09-30,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 1.0}",GLOBAL_GOLD_MINERS,1,1.0,0.2579162480183208,1,0.0005311731362720936,0.0005526186081406939,1.0403737885148145,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-10-04,2024-10-07,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,0.25,1,0.0005153628230774351,0.0005353957807661649,1.0388715615323298,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-10-25,2024-10-28,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.5}",GLOBAL_GOLD_MINERS,1,0.5,0.2653652843898475,1,0.0005451165655125685,0.0006047589574172574,1.109412180216185,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-11-01,2024-11-04,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 1.0}",GLOBAL_GOLD_MINERS,1,1.0,0.5088663515969735,1,0.0010323682209209578,0.0011257952819454966,1.0904978079828864,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-11-08,2024-11-11,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,0.25,1,0.0005157289662781872,0.0005233042118740281,1.0146884237480562,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-11-15,2024-11-18,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.5}",GLOBAL_GOLD_MINERS,1,0.5,0.2547184160664012,1,0.0005248633040041308,0.0005430158238239243,1.0345852333003847,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-11-22,2024-11-25,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,0.24886253499293276,1,0.0005131109720084651,0.0005322568089427769,1.037313247969283,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-11-29,2024-12-02,1.0,False,EXECUTED,"{""GLOBAL_SOFTWARE"": 0.75}",GLOBAL_SOFTWARE,1,0.75,1.497642778801796,2,0.0030263360895997735,0.003111078676265684,1.0280017103708787,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2024-12-27,2024-12-30,1.0,False,EXECUTED,"{""GLOBAL_SOFTWARE"": 0.5}",GLOBAL_SOFTWARE,1,0.5,0.2467270454940541,1,0.0005091748682741187,0.000516922970779982,1.0152169774838378,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-01-03,2025-01-06,1.0,False,EXECUTED,"{""GLOBAL_SOFTWARE"": 1.0}",GLOBAL_SOFTWARE,1,1.0,0.4924813559465657,1,0.001000441339324275,0.0010315542412687741,1.0310991766548887,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-02-28,2025-03-03,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 1.0}",EUROPE_BANKS,1,1.0,2.0,2,0.00403308066027095,0.00389157694016455,0.9649142350411375,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-03-31,2025-04-01,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 1.0}",GLOBAL_GOLD_MINERS,1,1.0,2.0,2,0.004032165614821276,0.004001376225520216,0.992364056380054,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-04-04,2025-04-07,1.0,False,EXECUTED,{},,0,0.0,1.0,1,0.0020179601639512723,0.0017932266266634236,0.8886333133317118,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-05-16,2025-05-19,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,0.75,1,0.0015179076575015382,0.0013528182684778042,0.8912388456518695,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-05-23,2025-05-27,1.0,False,EXECUTED,{},,0,0.0,0.7589296300575095,1,0.0015351379058838217,0.0014179815539793565,0.9236835000585729,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-06-06,2025-06-09,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 1.0}",GLOBAL_GOLD_MINERS,1,1.0,1.0,1,0.002017279806103616,0.001863202949868553,0.9236214749342765,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-06-13,2025-06-16,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.75}",GLOBAL_GOLD_MINERS,1,0.75,0.25,1,0.0005168321375121909,0.000490053084982247,0.948186169964494,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-06-27,2025-06-30,1.0,False,EXECUTED,"{""GLOBAL_GOLD_MINERS"": 0.5}",GLOBAL_GOLD_MINERS,1,0.5,0.23743411663292824,1,0.0004925275574537995,0.00044513253923553756,0.9037718448419859,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-06-30,2025-07-01,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.5}",EUROPE_BANKS,1,0.5,1.002861567362833,2,0.0020408529783209096,0.0018543785112901314,0.908629152118445,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-07-18,2025-07-21,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 1.0}",EUROPE_BANKS,1,1.0,0.49012036367086287,1,0.0009974547832456511,0.0009247895109351018,0.9271493068847679,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-07-25,2025-07-28,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.75}",EUROPE_BANKS,1,0.75,0.25,1,0.0005166709788766363,0.0004946361508757971,0.9573523017515942,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-08-01,2025-08-04,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.5}",EUROPE_BANKS,1,0.5,0.2561018457745756,1,0.0005284632968988392,0.0005187256416815362,0.9815736395044914,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-08-15,2025-08-18,1.0,False,EXECUTED,"{""EUROPE_BANKS"": 0.75}",EUROPE_BANKS,1,0.75,0.23525180361471132,1,0.00048626810298740434,0.0004922985830199867,1.0124015537838775,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-08-29,2025-09-01,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 0.5}",GLOBAL_SILVER_MINERS,1,0.5,1.243069532534021,2,0.0025185095237516496,0.0024834626158344365,0.9860842662746789,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-09-19,2025-09-22,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 0.75}",GLOBAL_SILVER_MINERS,1,0.75,0.21560248845837404,1,0.0004462810140308292,0.00047244809295935206,1.0586336368921023,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-10-10,2025-10-13,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 1.0}",GLOBAL_SILVER_MINERS,1,1.0,0.23036178967131504,1,0.00047459047771754255,0.0005462262590800732,1.150942306527198,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-10-24,2025-10-27,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 0.75}",GLOBAL_SILVER_MINERS,1,0.75,0.25,1,0.000515934376721073,0.0005167640251393447,1.0016080502786893,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-10-31,2025-11-03,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 1.0}",GLOBAL_SILVER_MINERS,1,1.0,0.24892738508815282,1,0.000513717125679915,0.0005168794334476899,1.0061557374860524,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-11-07,2025-11-10,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 0.5}",GLOBAL_SILVER_MINERS,1,0.5,0.5,1,0.001015143938267627,0.0010698470218533215,1.0538870218533216,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-11-14,2025-11-17,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 1.0}",GLOBAL_SILVER_MINERS,1,1.0,0.5018860866428051,1,0.0010189773285708033,0.0010695634381206953,1.0496439990680098,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-11-21,2025-11-24,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 0.75}",GLOBAL_SILVER_MINERS,1,0.75,0.25,1,0.0005151206522157155,0.0005437150125586565,1.055510025117313,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2025-11-28,2025-12-01,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 1.0}",GLOBAL_SILVER_MINERS,1,1.0,0.22511401626898764,1,0.00046384036779084723,0.0005438370516462258,1.172465980562197,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-01-02,2026-01-05,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 0.75}",GLOBAL_SILVER_MINERS,1,0.75,0.25,1,0.0005123189101796273,0.00066374457539183,1.29556915078366,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-01-23,2026-01-26,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 1.0}",GLOBAL_SILVER_MINERS,1,1.0,0.1997490556770226,1,0.00040932521985860586,0.0006647764707097272,1.624078943729298,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-01-30,2026-02-02,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 0.75}",GLOBAL_SILVER_MINERS,1,0.75,0.25,1,0.0005124248335304128,0.0006582221261256327,1.2845242522512654,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-03-06,2026-03-09,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 1.0}",GLOBAL_SILVER_MINERS,1,1.0,0.23698584834601144,1,0.0004857144893470472,0.0006601498874854143,1.3591315514858597,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-03-27,2026-03-30,1.0,False,EXECUTED,"{""GLOBAL_SILVER_MINERS"": 0.75}",GLOBAL_SILVER_MINERS,1,0.75,0.25,1,0.0005134699818592164,0.0006083884147821557,1.1848568295643116,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-03-31,2026-04-01,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.75}",GLOBAL_OIL_GAS,1,0.75,1.5187206829608246,2,0.003062371793528512,0.003920947895114437,1.2803631170455172,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-04-02,2026-04-07,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 1.0}",GLOBAL_OIL_GAS,1,1.0,0.24410231883413502,1,0.0005004058279915557,0.000654565399205617,1.3080690963028965,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-04-17,2026-04-20,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.75}",GLOBAL_OIL_GAS,1,0.75,0.25,1,0.0005138482800940236,0.0005922048438231587,1.1524896876463175,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-04-24,2026-04-27,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 1.0}",GLOBAL_OIL_GAS,1,1.0,0.24166503597229905,1,0.0004967141298826062,0.0005923134485553683,1.1924634571908719,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-04-30,2026-05-01,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 1.0}",GLOBAL_SEMICONDUCTORS,1,1.0,2.0,2,0.004026146690774544,0.004915138343038216,1.220804585759554,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-05-15,2026-05-18,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.25,1,0.000512036391025112,0.0006789494279232832,1.3259788558465664,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-05-22,2026-05-26,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.2688946056084047,1,0.0005489126787051091,0.0007875823219107352,1.4348043914173205,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-05-29,2026-06-01,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.2436113467302139,1,0.0004982034523335777,0.0007241145344413695,1.453451458534917,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-06-05,2026-06-08,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.24874221953017728,1,0.0005085181909654303,0.0007355567170288451,1.446470804972342,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-06-12,2026-06-15,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.23061899814054898,1,0.00047184200460763284,0.0007101652659677466,1.5050912361189526,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-06-19,2026-06-22,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.2584485429955019,1,0.0005271403810153993,0.0008213334147819509,1.55809238745828,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-07-10,2026-07-13,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.2795930663055326,1,0.0005700185631600817,0.0008398388733598561,1.4733535495825585,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-07-17,2026-07-20,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.2393058492091894,1,0.0004899060093170326,0.0006922865838261797,1.4131008206886082,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-07-24,2026-07-27,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.75}",GLOBAL_SEMICONDUCTORS,1,0.75,0.2613253015735539,1,0.0005341982838780489,0.0007383131564981191,1.382095710114013,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-07-31,2026-08-03,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 1.0}",GLOBAL_SEMICONDUCTORS,1,1.0,0.2510999036940845,1,0.0005137963422176167,0.0007071241316819857,1.3762731914943949,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-08-07,2026-08-10,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.5,1,0.0010110184288880384,0.0014644423709599939,1.4484823709599939,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_WEEKLY,2026-08-21,,,False,CANCELLED_PANEL_END_NO_EXECUTION_SESSION,"{""GLOBAL_GENOMICS"": 0.5}",GLOBAL_GENOMICS,1,0.5,,0,0.0,0.0,,NONE|NONE|REGIME_GRADUAL
REGIME_GRADUAL_HOSTILE25_WEEKLY,2021-08-31,2021-09-01,1.0,False,EXECUTED,"{""GLOBAL_CYBERSECURITY"": 0.75}",GLOBAL_CYBERSECURITY,1,0.75,0.75,1,0.00151596,0.00151596,1.0,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2021-09-30,2021-10-01,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.75}",GLOBAL_OIL_GAS,1,0.75,1.493634536240755,2,0.0030200501640939197,0.0029407196800421424,0.9737320641243129,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2021-10-01,2021-10-04,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 1.0}",GLOBAL_OIL_GAS,1,1.0,0.24251205843441348,1,0.0005009718344608225,0.0005013576665044394,1.0007701671373046,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2021-10-22,2021-10-25,1.0,False,EXECUTED,"{""GLOBAL_OIL_GAS"": 0.5}",GLOBAL_OIL_GAS,1,0.5,0.5,1,0.0010150304984050651,0.0010778010361310064,1.0618410361310064,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2021-11-30,2021-12-01,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 0.5}",GLOBAL_SEMICONDUCTORS,1,0.5,0.9883454798747092,2,0.0020074824292493046,0.0020810581691099598,1.0366507516024281,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
REGIME_GRADUAL_HOSTILE25_WEEKLY,2021-12-17,2021-12-20,1.0,False,EXECUTED,"{""GLOBAL_SEMICONDUCTORS"": 1.0}",GLOBAL_SEMICONDUCTORS,1,1.0,0.5167456592596007,1,0.0010494340605543512,0.0010505700694096655,1.001082496650351,NONE|NONE|REGIME_GRADUAL_HOSTILE_25
