model_id,model_scope,pool_id,signal_id,selection_rule,signal_date,execution_date,execution_status,economic_exposure_family_id,target_weight,implementation_share_class_id,implementation_listing_id,fund_entity_id,legal_fund_name,share_class_name,provider_issuer,isin,ticker,mic,listing_currency,price_unit,product_structure,instrument_type,ucits_status_local_master,ucits_evidence_status,benchmark_index,share_class_inception_date,official_issue_date,first_valid_implementation_observation,last_valid_implementation_observation,fund_exists,share_class_exists,lse_listing_exists,a2r2_eligible_state,a2r2_eligibility_confidence,a2r2_endpoint_selection_source,a2r2_endpoint_continuity_reason,a2r2_data_valid,a2r2_stale_flag,a2r2_missing_flag,a2r2_proxy_flag,source_vendor,source_series_identifier,return_validation_status,historical_uk_retail_status,historical_isa_status,historical_platform_status,historical_evidence_basis,historical_isa_basis,historical_evidence_urls,current_status_back_projected,warning
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2025-10-31,2025-11-03,EXECUTED,GLOBAL_BATTERY_EV,0.3333333333333333,SC-299F65C7F44ACBAC,LIST-EFDBDC053AF46F0B,FUND-B987074B21334B3F,LEGAL AND GENERAL ASSET MANAGEMENT,LEGAL & GENERAL UCITS ETF PLC L&G BATTERY VALUE-CHAIN GO UCITS ETF,LEGAL AND GENERAL ASSET MANAGEMENT,IE00BF0M2Z96,BATG,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,NOT_DETERMINED,NOT_VERIFIED,NOT_AVAILABLE,,2018-01-23,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,BATG.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_UNCERTAIN,HISTORICALLY_UNCERTAIN_ISA,HISTORICALLY_UNCERTAIN,No date-matched public eligibility evidence captured for this exact implementation route.,No product/account-specific historical ISA evidence captured.,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2025-10-31,2025-11-03,EXECUTED,GLOBAL_SILVER_MINERS,0.3333333333333333,SC-A0563C2ECE3B67C8,LIST-D486848129D31D10,FUND-7ABE37E3A097D45E,GLOBAL X ETFS ICAV,GLOBAL X ETFS ICAV GLOBAL X SILVER MINERS UCITS ETF,GLOBAL X,IE000UL6CLP7,SILG,XLON,GBP,GBP,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_OFFICIAL_ISSUER_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2022-05-06,2022-05-06,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SILG.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,"Exact-ISIN issuer and GBP XLON listing evidence predate entry; the captured issuer factsheet is later than entry, so retail status is not upgraded to verified.",Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2025-10-31,2025-11-03,EXECUTED,GLOBAL_URANIUM_NUCLEAR,0.3333333333333333,SC-E9DD569B04DB38D2,LIST-A8FE3314CAB652B7,FUND-62FD00F4EAE03DD2,HANETF,HANETF ICAV SPROTT URANIUM MINERS ETF ACC ETF GBX,HANETF,IE0005YK6564,URNP,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_DATE_STAMPED_KIID,NOT_VERIFIED,NOT_AVAILABLE,2022-05-06,2022-05-06,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,URNP.LSE,PASS_VENDOR_SEMANTICS_AND_ZERO_REPORTED_DISTRIBUTIONS,HISTORICALLY_VERIFIED_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,A date-stamped English KIID for the exact ISIN predates the 2023-10-02 holding entry; exact GBP XLON listing is also evidenced.,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://hanetf.com/fund/urnm-uranium-miners-etf/;https://hanetf.com/wp-content/assets/upload/11-25-Factsheet-URNM-IE0005YK6564-en.pdf;https://dl.avl-investmentfonds.de/fds/IE0005YK6564-KID-EN-20230714.pdf;https://www.londonstockexchange.com/stock/URNP/hanetf/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2025-11-28,2025-12-01,EXECUTED,GLOBAL_BATTERY_EV,0.3333333333333333,SC-299F65C7F44ACBAC,LIST-EFDBDC053AF46F0B,FUND-B987074B21334B3F,LEGAL AND GENERAL ASSET MANAGEMENT,LEGAL & GENERAL UCITS ETF PLC L&G BATTERY VALUE-CHAIN GO UCITS ETF,LEGAL AND GENERAL ASSET MANAGEMENT,IE00BF0M2Z96,BATG,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,NOT_DETERMINED,NOT_VERIFIED,NOT_AVAILABLE,,2018-01-23,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,BATG.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_UNCERTAIN,HISTORICALLY_UNCERTAIN_ISA,HISTORICALLY_UNCERTAIN,No date-matched public eligibility evidence captured for this exact implementation route.,No product/account-specific historical ISA evidence captured.,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2025-11-28,2025-12-01,EXECUTED,GLOBAL_GOLD_MINERS,0.3333333333333333,SC-4FCD63B36E9747CA,LIST-5903E4CCC41A4CB6,FUND-B987074B21334B3F,LEGAL AND GENERAL ASSET MANAGEMENT,LEGAL & GENERAL UCITS ETF PLC L&G GOLD MINING UCITS ETF,LEGAL AND GENERAL ASSET MANAGEMENT,IE00B3CNHG25,AUCP,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2008-11-06,2008-12-12,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,AUCP.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN GBP XLON line and UCITS identity are evidenced; no entry-date UK retail-document capture was obtained.,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2025-11-28,2025-12-01,EXECUTED,GLOBAL_SILVER_MINERS,0.3333333333333333,SC-A0563C2ECE3B67C8,LIST-D486848129D31D10,FUND-7ABE37E3A097D45E,GLOBAL X ETFS ICAV,GLOBAL X ETFS ICAV GLOBAL X SILVER MINERS UCITS ETF,GLOBAL X,IE000UL6CLP7,SILG,XLON,GBP,GBP,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_OFFICIAL_ISSUER_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2022-05-06,2022-05-06,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SILG.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,"Exact-ISIN issuer and GBP XLON listing evidence predate entry; the captured issuer factsheet is later than entry, so retail status is not upgraded to verified.",Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2025-12-31,2026-01-02,NO_SWITCH_REVIEW,GLOBAL_BATTERY_EV,0.3333333333333333,SC-299F65C7F44ACBAC,LIST-EFDBDC053AF46F0B,FUND-B987074B21334B3F,LEGAL AND GENERAL ASSET MANAGEMENT,LEGAL & GENERAL UCITS ETF PLC L&G BATTERY VALUE-CHAIN GO UCITS ETF,LEGAL AND GENERAL ASSET MANAGEMENT,IE00BF0M2Z96,BATG,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,NOT_DETERMINED,NOT_VERIFIED,NOT_AVAILABLE,,2018-01-23,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,BATG.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_UNCERTAIN,HISTORICALLY_UNCERTAIN_ISA,HISTORICALLY_UNCERTAIN,No date-matched public eligibility evidence captured for this exact implementation route.,No product/account-specific historical ISA evidence captured.,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2025-12-31,2026-01-02,NO_SWITCH_REVIEW,GLOBAL_GOLD_MINERS,0.3333333333333333,SC-4FCD63B36E9747CA,LIST-5903E4CCC41A4CB6,FUND-B987074B21334B3F,LEGAL AND GENERAL ASSET MANAGEMENT,LEGAL & GENERAL UCITS ETF PLC L&G GOLD MINING UCITS ETF,LEGAL AND GENERAL ASSET MANAGEMENT,IE00B3CNHG25,AUCP,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2008-11-06,2008-12-12,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,AUCP.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN GBP XLON line and UCITS identity are evidenced; no entry-date UK retail-document capture was obtained.,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2025-12-31,2026-01-02,NO_SWITCH_REVIEW,GLOBAL_SILVER_MINERS,0.3333333333333333,SC-A0563C2ECE3B67C8,LIST-D486848129D31D10,FUND-7ABE37E3A097D45E,GLOBAL X ETFS ICAV,GLOBAL X ETFS ICAV GLOBAL X SILVER MINERS UCITS ETF,GLOBAL X,IE000UL6CLP7,SILG,XLON,GBP,GBP,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_OFFICIAL_ISSUER_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2022-05-06,2022-05-06,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SILG.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,"Exact-ISIN issuer and GBP XLON listing evidence predate entry; the captured issuer factsheet is later than entry, so retail status is not upgraded to verified.",Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2026-01-30,2026-02-02,EXECUTED,GLOBAL_GOLD_MINERS,0.3333333333333333,SC-4FCD63B36E9747CA,LIST-5903E4CCC41A4CB6,FUND-B987074B21334B3F,LEGAL AND GENERAL ASSET MANAGEMENT,LEGAL & GENERAL UCITS ETF PLC L&G GOLD MINING UCITS ETF,LEGAL AND GENERAL ASSET MANAGEMENT,IE00B3CNHG25,AUCP,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2008-11-06,2008-12-12,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,AUCP.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN GBP XLON line and UCITS identity are evidenced; no entry-date UK retail-document capture was obtained.,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2026-01-30,2026-02-02,EXECUTED,GLOBAL_SILVER_MINERS,0.3333333333333333,SC-A0563C2ECE3B67C8,LIST-D486848129D31D10,FUND-7ABE37E3A097D45E,GLOBAL X ETFS ICAV,GLOBAL X ETFS ICAV GLOBAL X SILVER MINERS UCITS ETF,GLOBAL X,IE000UL6CLP7,SILG,XLON,GBP,GBP,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_OFFICIAL_ISSUER_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2022-05-06,2022-05-06,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SILG.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,"Exact-ISIN issuer and GBP XLON listing evidence predate entry; the captured issuer factsheet is later than entry, so retail status is not upgraded to verified.",Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2026-01-30,2026-02-02,EXECUTED,GLOBAL_URANIUM_NUCLEAR,0.3333333333333333,SC-E9DD569B04DB38D2,LIST-A8FE3314CAB652B7,FUND-62FD00F4EAE03DD2,HANETF,HANETF ICAV SPROTT URANIUM MINERS ETF ACC ETF GBX,HANETF,IE0005YK6564,URNP,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_DATE_STAMPED_KIID,NOT_VERIFIED,NOT_AVAILABLE,2022-05-06,2022-05-06,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,URNP.LSE,PASS_VENDOR_SEMANTICS_AND_ZERO_REPORTED_DISTRIBUTIONS,HISTORICALLY_VERIFIED_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,A date-stamped English KIID for the exact ISIN predates the 2023-10-02 holding entry; exact GBP XLON listing is also evidenced.,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://hanetf.com/fund/urnm-uranium-miners-etf/;https://hanetf.com/wp-content/assets/upload/11-25-Factsheet-URNM-IE0005YK6564-en.pdf;https://dl.avl-investmentfonds.de/fds/IE0005YK6564-KID-EN-20230714.pdf;https://www.londonstockexchange.com/stock/URNP/hanetf/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2026-02-27,2026-03-02,NO_SWITCH_REVIEW,GLOBAL_GOLD_MINERS,0.3333333333333333,SC-4FCD63B36E9747CA,LIST-5903E4CCC41A4CB6,FUND-B987074B21334B3F,LEGAL AND GENERAL ASSET MANAGEMENT,LEGAL & GENERAL UCITS ETF PLC L&G GOLD MINING UCITS ETF,LEGAL AND GENERAL ASSET MANAGEMENT,IE00B3CNHG25,AUCP,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_LOCAL_MASTER_AND_OFFICIAL_LSE_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2008-11-06,2008-12-12,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,AUCP.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,Exact-ISIN GBP XLON line and UCITS identity are evidenced; no entry-date UK retail-document capture was obtained.,Exact UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://www.londonstockexchange.com/stock/AUCP/legal-and-general-asset-management/trade-recap,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2026-02-27,2026-03-02,NO_SWITCH_REVIEW,GLOBAL_SILVER_MINERS,0.3333333333333333,SC-A0563C2ECE3B67C8,LIST-D486848129D31D10,FUND-7ABE37E3A097D45E,GLOBAL X ETFS ICAV,GLOBAL X ETFS ICAV GLOBAL X SILVER MINERS UCITS ETF,GLOBAL X,IE000UL6CLP7,SILG,XLON,GBP,GBP,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_OFFICIAL_ISSUER_EVIDENCE,NOT_VERIFIED,NOT_AVAILABLE,2022-05-06,2022-05-06,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,SILG.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_PROBABLE_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,"Exact-ISIN issuer and GBP XLON listing evidence predate entry; the captured issuer factsheet is later than entry, so retail status is not upgraded to verified.",Issuer states current ISA/SIPP eligibility and exact UCITS/XLON identity is evidenced; this current statement is not back-projected as verified historical eligibility.,https://globalxetfs.eu/funds/silv?download_full_holdings=true;https://www.londonstockexchange.com/stock/SILG/global-x-etfs-icav/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2026-02-27,2026-03-02,NO_SWITCH_REVIEW,GLOBAL_URANIUM_NUCLEAR,0.3333333333333333,SC-E9DD569B04DB38D2,LIST-A8FE3314CAB652B7,FUND-62FD00F4EAE03DD2,HANETF,HANETF ICAV SPROTT URANIUM MINERS ETF ACC ETF GBX,HANETF,IE0005YK6564,URNP,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,YES_DATE_STAMPED_KIID,NOT_VERIFIED,NOT_AVAILABLE,2022-05-06,2022-05-06,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,URNP.LSE,PASS_VENDOR_SEMANTICS_AND_ZERO_REPORTED_DISTRIBUTIONS,HISTORICALLY_VERIFIED_UK_RETAIL,HISTORICALLY_PROBABLE_ISA_ELIGIBLE,HISTORICALLY_UNCERTAIN,A date-stamped English KIID for the exact ISIN predates the 2023-10-02 holding entry; exact GBP XLON listing is also evidenced.,Exact Irish UCITS structure and XLON admission are evidenced; no product/account-specific historical ISA confirmation was obtained.,https://hanetf.com/fund/urnm-uranium-miners-etf/;https://hanetf.com/wp-content/assets/upload/11-25-Factsheet-URNM-IE0005YK6564-en.pdf;https://dl.avl-investmentfonds.de/fds/IE0005YK6564-KID-EN-20230714.pdf;https://www.londonstockexchange.com/stock/URNP/hanetf/company-page,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
A4_CONCENTRATION_TOP_3,FROZEN_CONCENTRATION_CONTROL,INDUSTRY_PLUS_THEME,MH_LEVEL_3_6_12_REFERENCE,TOP_3,2026-03-31,2026-04-01,EXECUTED,GLOBAL_BATTERY_EV,0.3333333333333333,SC-299F65C7F44ACBAC,LIST-EFDBDC053AF46F0B,FUND-B987074B21334B3F,LEGAL AND GENERAL ASSET MANAGEMENT,LEGAL & GENERAL UCITS ETF PLC L&G BATTERY VALUE-CHAIN GO UCITS ETF,LEGAL AND GENERAL ASSET MANAGEMENT,IE00BF0M2Z96,BATG,XLON,GBP,GBX,NOT_VERIFIED,ETF,NOT_DETERMINED,NOT_DETERMINED,NOT_VERIFIED,NOT_AVAILABLE,,2018-01-23,2026-08-21,True,True,True,HISTORICALLY_UNCERTAIN,LOW_CURRENT_STATE_NOT_BACK_PROJECTED,A2R_CANONICAL_SELECTION,EXACT_PREVIOUS_XLON_SESSION_ENDPOINT,True,False,False,False,EODHD,BATG.LSE,PASS_VENDOR_SEMANTICS_NO_EVENT_AVAILABLE,HISTORICALLY_UNCERTAIN,HISTORICALLY_UNCERTAIN_ISA,HISTORICALLY_UNCERTAIN,No date-matched public eligibility evidence captured for this exact implementation route.,No product/account-specific historical ISA evidence captured.,NOT_AVAILABLE,NO,CURRENT ELIGIBILITY AND CURRENT II STATUS MUST NOT BE BACK-PROJECTED HISTORICALLY
